id,name,week,month,day,hour,minute,second,year,lat,lon,type,cluster_db
2399095175,mani_mani_hong,Tue,May,30,1,10,53,2017,30.5754267,114.3631736,住宅区,-1
5397570027,才华有限公司技术顾问,Tue,May,30,21,36,33,2017,30.6005,114.351997,住宅区,-1
5397570027,才华有限公司技术顾问,Tue,May,30,16,54,10,2017,30.6005,114.351997,住宅区,-1
5397570027,才华有限公司技术顾问,Thu,Jun,1,12,0,34,2017,30.6005,114.351997,住宅区,-1
5397570027,才华有限公司技术顾问,Sat,Jun,3,4,21,34,2017,30.6005,114.351997,住宅区,-1
5397570027,才华有限公司技术顾问,Thu,Jul,13,8,9,20,2017,30.6005,114.351997,住宅区,-1
3199331603,过客在往昔生活了一瞬,Mon,Jan,23,7,29,2,2017,30.54441,114.33106,火锅店,40
3199331603,过客在往昔生活了一瞬,Tue,May,30,15,49,36,2017,30.60761417,114.3725674,住宅区,-1
2002133995,一直户外高亮,Sun,May,21,12,1,35,2017,30.427435,114.264938,高校中心点,3
2002133995,一直户外高亮,Wed,May,24,11,32,20,2017,30.574181,114.373177,其他,51
2002133995,一直户外高亮,Wed,May,31,11,26,58,2017,30.575781,114.343369,住宅区,-1
2002133995,一直户外高亮,Wed,Jun,14,19,8,13,2017,30.575781,114.343369,住宅区,-1
2002133995,一直户外高亮,Wed,Oct,18,17,5,16,2017,30.63505,114.124954,中学,-1
2002133995,一直户外高亮,Sat,Oct,28,13,36,18,2017,30.530928,114.341003,其他,14
2002133995,一直户外高亮,Sun,Dec,24,23,13,56,2017,30.544241,114.335403,旅馆招待所,40
5390646192,__穆阿迪布,Sun,Jan,1,0,1,20,2017,30.524042,114.368252,高校中心点,14
5390646192,__穆阿迪布,Sat,Mar,18,0,54,20,2017,30.51322907,114.4345027,校园生活,46
5390646192,__穆阿迪布,Sun,Mar,19,19,47,30,2017,30.517893,114.36177,高校中心点,14
5390646192,__穆阿迪布,Sun,Mar,19,17,52,39,2017,30.51322907,114.4345027,校园生活,46
5390646192,__穆阿迪布,Tue,Mar,21,22,40,20,2017,30.61001,114.30252,住宅区,17
5390646192,__穆阿迪布,Wed,Mar,22,13,25,16,2017,30.60809,114.3055,公交车站,17
5390646192,__穆阿迪布,Thu,Mar,30,19,29,15,2017,30.517893,114.36177,高校中心点,14
5390646192,__穆阿迪布,Fri,Mar,31,20,47,48,2017,30.517893,114.36177,高校中心点,14
5390646192,__穆阿迪布,Mon,Apr,24,0,41,40,2017,30.517893,114.36177,高校中心点,14
5390646192,__穆阿迪布,Fri,Apr,28,23,24,23,2017,30.517893,114.36177,高校中心点,14
5390646192,__穆阿迪布,Wed,May,24,18,18,8,2017,30.517612,114.361297,高校中心点,14
5390646192,__穆阿迪布,Thu,May,25,0,40,15,2017,30.517612,114.361297,高校中心点,14
5390646192,__穆阿迪布,Thu,Jun,1,22,33,54,2017,30.5882,114.35144,住宅区,21
5390646192,__穆阿迪布,Wed,Jun,21,0,1,7,2017,30.5882,114.35144,住宅区,21
5212081132,江wiliam,Mon,May,29,17,28,51,2017,30.602226,114.358772,校园生活,-1
5212081132,江wiliam,Thu,Jun,1,22,46,28,2017,30.607574,114.361198,住宅区,-1
5212081132,江wiliam,Sat,Dec,30,13,46,5,2017,30.56258,114.364342,博物馆,47
6041234364,农村姑凉小不点,Thu,Jun,1,1,51,13,2017,30.6005,114.352,住宅区,-1
6041234364,农村姑凉小不点,Fri,Jun,2,7,9,22,2017,30.6005,114.352,住宅区,-1
2659536165,好設-之徒,Sun,Jun,4,22,32,48,2017,30.591921,114.361662,住宅区,-1
2659536165,好設-之徒,Tue,Jun,6,9,27,47,2017,30.586518,114.427543,高校中心点,57
6041417504,半成烟半成沙,Sun,Jun,4,21,14,27,2017,30.581918,114.352897,住宅区,21
6041417504,半成烟半成沙,Mon,Jun,26,22,12,54,2017,30.584133,114.349111,餐饮美食,21
6041417504,半成烟半成沙,Wed,Nov,22,19,44,33,2017,30.505285,114.401245,特色商业街,9
5178615337,蓦然hero,Mon,Jun,5,17,29,3,2017,30.59136,114.340523,住宅区,21
5178615337,蓦然hero,Sun,Jun,25,16,14,33,2017,30.59136,114.340523,住宅区,21
5178615337,蓦然hero,Mon,Aug,28,21,46,32,2017,30.60696,114.310196,特色商业街,17
3358150002,Rainy丶雨悸,Tue,Jun,6,10,30,55,2017,30.581918,114.352897,住宅区,21
3358150002,Rainy丶雨悸,Thu,Nov,23,13,51,6,2017,30.53343,114.33192,楼宇,14
2081536781,吉娃娃阿呆,Tue,Jun,6,2,50,12,2017,30.579066,114.361453,住宅区,-1
1299855481,卢贤洞D老板v,Wed,May,17,21,20,18,2017,30.576619,114.334069,高等院校,20
1299855481,卢贤洞D老板v,Thu,May,18,21,15,20,2017,30.576619,114.334069,高等院校,20
1299855481,卢贤洞D老板v,Thu,May,25,21,2,57,2017,30.576619,114.334069,高等院校,20
1299855481,卢贤洞D老板v,Wed,May,31,21,3,4,2017,30.576619,114.334069,高等院校,20
1299855481,卢贤洞D老板v,Wed,Jun,7,21,47,28,2017,30.57806,114.34176,住宅区,20
1784312914,糖不甩妹妹,Wed,Jun,7,19,21,59,2017,30.60763,114.373032,住宅区,-1
1784312914,糖不甩妹妹,Tue,Jul,25,16,29,20,2017,30.58419,114.282227,经济型连锁酒店,17
2209690750,查光明,Fri,Feb,24,12,47,51,2017,30.555777,114.342941,美术馆,32
2209690750,查光明,Sun,Apr,9,20,48,36,2017,30.614182,114.387733,住宅区,-1
2209690750,查光明,Wed,Jun,7,14,7,3,2017,30.6005,114.351997,住宅区,-1
1851112600,彪余的微博,Thu,Jun,8,18,46,51,2017,30.577642,114.359978,住宅区,-1
1011673197,幸运的螃蟹,Sat,Jun,10,20,34,34,2017,30.6005,114.352,住宅区,-1
1011673197,幸运的螃蟹,Thu,Jun,29,12,37,38,2017,30.6005,114.352,住宅区,-1
1725505902,Jay_Canny砍砍,Sun,Mar,5,0,20,43,2017,30.658859,114.338921,公交车站,-1
1725505902,Jay_Canny砍砍,Thu,Apr,20,14,6,40,2017,30.781237,114.211678,飞机场,28
1725505902,Jay_Canny砍砍,Sun,Jun,11,22,46,25,2017,30.591921,114.361664,住宅区,-1
1725505902,Jay_Canny砍砍,Wed,Oct,4,17,32,51,2017,30.555777,114.342941,美术馆,32
1346983103,我的名字叫晶晶,Thu,Jun,1,22,22,36,2017,30.57613,114.245369,中学,-1
1346983103,我的名字叫晶晶,Mon,Jun,12,14,18,53,2017,30.580866,114.36068,住宅区,-1
1346983103,我的名字叫晶晶,Thu,Aug,3,16,16,53,2017,30.483776,114.27977,住宅区,54
1346983103,我的名字叫晶晶,Fri,Sep,15,8,14,7,2017,30.56727,114.366081,楼宇,47
1346983103,我的名字叫晶晶,Sat,Nov,25,20,52,26,2017,30.599569,114.271011,湖北菜,17
1346983103,我的名字叫晶晶,Sat,Dec,16,7,34,5,2017,30.584669,114.375854,住宅区,-1
2064626475,喻晨-Star,Tue,Apr,18,19,38,26,2017,30.594801,114.272346,公交车站,17
2064626475,喻晨-Star,Thu,Jun,15,21,14,59,2017,30.607615,114.372566,住宅区,-1
2064626475,喻晨-Star,Mon,Oct,9,9,43,6,2017,30.551577,114.342255,其他,32
1784092940,tianer309,Wed,Feb,15,14,59,19,2017,30.55501,114.304329,医院,16
1784092940,tianer309,Fri,Feb,17,11,54,14,2017,30.55501,114.304329,医院,16
1784092940,tianer309,Mon,Feb,20,2,9,29,2017,30.539503,114.365135,高校中心点,14
1784092940,tianer309,Thu,Mar,9,23,14,6,2017,30.543272,114.296867,其他,16
1784092940,tianer309,Wed,Mar,15,1,24,15,2017,30.52759,114.351791,医院,14
1784092940,tianer309,Sat,Apr,1,12,54,14,2017,30.56226,114.305931,湖北菜,19
1784092940,tianer309,Thu,Apr,13,19,37,45,2017,30.53335,114.358658,高校中心点,14
1784092940,tianer309,Tue,Apr,18,11,40,17,2017,30.546841,114.317085,高校中心点,16
1784092940,tianer309,Sat,Jun,17,2,8,7,2017,30.591921,114.361664,住宅区,-1
1784092940,tianer309,Sat,Jun,17,0,45,46,2017,30.591921,114.361664,住宅区,-1
1784092940,tianer309,Tue,Jul,25,22,51,22,2017,30.537861,114.36525,高校中心点,14
1784092940,tianer309,Sat,Jul,29,16,21,20,2017,30.54776,114.312752,中学,16
1784092940,tianer309,Mon,Jul,31,13,46,55,2017,30.539476,114.364395,其他,14
1814832597,心有林夕最最美,Mon,Jun,19,21,50,15,2017,30.591219,114.363813,住宅区,-1
1814832597,心有林夕最最美,Mon,Jul,17,9,24,45,2017,30.59407,114.36739,便民商店/便利店,-1
1814832597,心有林夕最最美,Sun,Aug,27,16,40,7,2017,30.576619,114.334069,高等院校,20
1814832597,心有林夕最最美,Thu,Nov,30,10,0,49,2017,30.54838,114.35369,公园户外,32
3444859560,李胜虎子,Sat,Apr,29,22,15,43,2017,30.579512,114.351952,餐饮美食,21
3444859560,李胜虎子,Mon,Jun,19,8,55,38,2017,30.58976,114.356812,住宅区,-1
3288492784,ZF慌慌,Sun,Mar,26,14,48,5,2017,30.594283,114.394709,公园,22
3288492784,ZF慌慌,Tue,Jun,20,22,18,34,2017,30.59113,114.34727,住宅区,21
3288492784,ZF慌慌,Sun,Jun,25,20,7,52,2017,30.59113,114.34727,住宅区,21
3288492784,ZF慌慌,Sun,Jun,25,11,52,19,2017,30.59113,114.34727,住宅区,21
3288492784,ZF慌慌,Mon,Jun,26,22,56,21,2017,30.59113,114.34727,住宅区,21
3288492784,ZF慌慌,Tue,Jul,4,20,47,49,2017,30.59113,114.34727,住宅区,21
3288492784,ZF慌慌,Wed,Jul,5,20,15,47,2017,30.59113,114.34727,住宅区,21
3288492784,ZF慌慌,Sat,Jul,8,19,34,18,2017,30.59113,114.34727,住宅区,21
3288492784,ZF慌慌,Sun,Jul,9,22,52,0,2017,30.59113,114.34727,住宅区,21
3288492784,ZF慌慌,Mon,Jul,10,21,26,9,2017,30.59113,114.34727,住宅区,21
3288492784,ZF慌慌,Tue,Jul,11,20,3,59,2017,30.59113,114.34727,住宅区,21
3288492784,ZF慌慌,Wed,Jul,12,20,22,50,2017,30.59113,114.34727,住宅区,21
3288492784,ZF慌慌,Thu,Jul,13,21,42,13,2017,30.59113,114.34727,住宅区,21
3288492784,ZF慌慌,Sun,Jul,16,21,45,27,2017,30.59113,114.34727,住宅区,21
3288492784,ZF慌慌,Sun,Jul,16,20,17,47,2017,30.59113,114.34727,住宅区,21
3288492784,ZF慌慌,Sun,Jul,16,17,31,50,2017,30.59113,114.34727,住宅区,21
3288492784,ZF慌慌,Mon,Jul,17,20,33,46,2017,30.59113,114.34727,住宅区,21
3288492784,ZF慌慌,Wed,Jul,19,21,11,36,2017,30.59113,114.34727,住宅区,21
3288492784,ZF慌慌,Sun,Aug,6,19,28,52,2017,30.5741806,114.3731766,其他,51
3288492784,ZF慌慌,Sun,Aug,6,9,6,37,2017,30.59113,114.34727,住宅区,21
3288492784,ZF慌慌,Wed,Aug,9,21,49,44,2017,30.59113,114.34727,住宅区,21
3288492784,ZF慌慌,Tue,Aug,15,20,26,26,2017,30.59113,114.34727,住宅区,21
3288492784,ZF慌慌,Sat,Sep,2,22,56,35,2017,30.59113,114.34727,住宅区,21
3288492784,ZF慌慌,Tue,Sep,26,21,15,1,2017,30.59113,114.34727,住宅区,21
3288492784,ZF慌慌,Tue,Oct,17,22,24,45,2017,30.59113,114.34727,住宅区,21
3288492784,ZF慌慌,Tue,Oct,31,12,17,56,2017,30.59113,114.34727,住宅区,21
3288492784,ZF慌慌,Wed,Nov,1,21,18,49,2017,30.59113,114.34727,住宅区,21
3288492784,ZF慌慌,Sun,Nov,5,11,16,18,2017,30.59113,114.34727,住宅区,21
3288492784,ZF慌慌,Mon,Nov,6,21,55,26,2017,30.59113,114.34727,住宅区,21
3288492784,ZF慌慌,Thu,Nov,16,12,10,24,2017,30.61938,114.42085,公交车站,25
3288492784,ZF慌慌,Fri,Nov,17,20,30,54,2017,30.59113,114.34727,住宅区,21
3288492784,ZF慌慌,Sat,Nov,18,18,3,53,2017,30.59113,114.34727,住宅区,21
3288492784,ZF慌慌,Sun,Nov,19,22,45,57,2017,30.59113,114.34727,住宅区,21
5713163834,JAMES余616,Tue,Jun,20,21,53,39,2017,30.593531,114.353699,住宅区,-1
5713163834,JAMES余616,Sat,Jun,24,22,23,3,2017,30.584133,114.349113,餐饮美食,21
1014945732,GlorifYS,Tue,Jun,20,22,14,50,2017,30.549641,114.288452,公园户外,16
1014945732,GlorifYS,Thu,Jun,22,23,4,7,2017,30.58927,114.34877,住宅区,21
1014945732,GlorifYS,Sat,Jul,29,22,55,11,2017,30.58927,114.34877,住宅区,21
1014945732,GlorifYS,Wed,Sep,6,0,28,3,2017,30.588421,114.346901,商场,21
2345539887,张冬阳张冬阳,Mon,Jan,23,11,44,18,2017,30.624096,114.261925,火车站,24
2345539887,张冬阳张冬阳,Sun,Feb,12,23,35,48,2017,30.58522,114.28656,公交车站,17
2345539887,张冬阳张冬阳,Tue,Apr,4,23,11,5,2017,30.584133,114.349113,餐饮美食,21
2345539887,张冬阳张冬阳,Fri,Apr,28,23,1,27,2017,30.59256,114.346687,旅馆招待所,21
2345539887,张冬阳张冬阳,Thu,Jun,22,21,28,41,2017,30.58033,114.355232,住宅区,21
2345539887,张冬阳张冬阳,Sat,Jul,15,21,37,24,2017,30.584133,114.349113,餐饮美食,21
2345539887,张冬阳张冬阳,Sat,Oct,21,23,53,55,2017,30.53301,114.357948,高等院校,14
2345539887,张冬阳张冬阳,Mon,Dec,11,17,4,48,2017,30.551216,114.311234,生活娱乐,16
3737483844,你有什么大无畏,Thu,Apr,20,19,41,53,2017,30.584133,114.349113,餐饮美食,21
3737483844,你有什么大无畏,Thu,Jun,22,23,25,52,2017,30.607615,114.372566,住宅区,-1
5625457688,你是我患得患失的梦698,Thu,Mar,23,16,2,3,2017,30.56509,114.310165,楼宇,19
5625457688,你是我患得患失的梦698,Sun,Mar,26,21,8,36,2017,30.568821,114.315361,住宅区,-1
5625457688,你是我患得患失的梦698,Mon,Mar,27,10,31,35,2017,30.56509,114.310165,楼宇,19
5625457688,你是我患得患失的梦698,Fri,Jun,23,2,37,4,2017,30.58927,114.34877,住宅区,21
5625457688,你是我患得患失的梦698,Fri,Sep,15,1,0,12,2017,30.5878,114.34884,综合体育馆,21
5625457688,你是我患得患失的梦698,Fri,Sep,29,9,48,13,2017,30.576257,114.364832,公司,-1
5625457688,你是我患得患失的梦698,Wed,Oct,18,13,23,35,2017,30.576257,114.364832,公司,-1
5625457688,你是我患得患失的梦698,Thu,Nov,16,11,12,14,2017,30.55420617,114.3250069,其他,-1
1880899135,smile--西西,Sat,Jun,24,23,1,38,2017,30.591921,114.361664,住宅区,-1
1880899135,smile--西西,Sat,Sep,23,21,59,55,2017,30.591921,114.361664,住宅区,-1
1880899135,smile--西西,Fri,Dec,29,21,35,9,2017,30.591921,114.361664,住宅区,-1
5057882061,待我逆袭时,Mon,Jun,26,14,40,0,2017,30.581919,114.352898,住宅区,21
5057882061,待我逆袭时,Thu,Jul,13,21,45,0,2017,30.581919,114.352898,住宅区,21
1805020195,赖床的小熊喵,Sun,Apr,30,14,24,49,2017,30.615746,114.360809,楼宇机构,-1
1805020195,赖床的小熊喵,Tue,Jun,27,17,19,48,2017,30.6005,114.351997,住宅区,-1
1805020195,赖床的小熊喵,Mon,Jul,31,21,12,56,2017,30.535151,114.298531,医院,16
1805020195,赖床的小熊喵,Thu,Aug,3,13,28,1,2017,30.535151,114.298531,医院,16
1805020195,赖床的小熊喵,Sun,Aug,20,2,42,28,2017,30.6005,114.351997,住宅区,-1
1805020195,赖床的小熊喵,Sun,Aug,27,21,50,14,2017,30.535151,114.298531,医院,16
1805020195,赖床的小熊喵,Mon,Aug,28,8,17,34,2017,30.535151,114.298531,医院,16
1805020195,赖床的小熊喵,Fri,Sep,8,21,20,33,2017,30.6005,114.351997,住宅区,-1
1805020195,赖床的小熊喵,Wed,Sep,13,22,32,55,2017,30.6005,114.351997,住宅区,-1
1805020195,赖床的小熊喵,Wed,Sep,13,17,16,24,2017,30.6005,114.351997,住宅区,-1
1805020195,赖床的小熊喵,Mon,Oct,16,11,37,11,2017,30.535151,114.298531,医院,16
1805020195,赖床的小熊喵,Sun,Nov,19,9,36,31,2017,30.535151,114.298531,医院,16
5617244019,清风视界de旅图,Fri,Jun,30,21,29,23,2017,30.59154,114.35058,住宅区,21
5617244019,清风视界de旅图,Sat,Jul,1,15,55,20,2017,30.7812373,114.2116761,飞机场,28
5095108124,NIKO的天马行空,Fri,Jun,30,20,4,22,2017,30.591921,114.361664,住宅区,-1
5095108124,NIKO的天马行空,Wed,Jul,12,12,24,10,2017,30.68347,114.387161,公园户外,-1
5983859149,筱窗无语0301,Mon,Jun,12,11,45,1,2017,30.579512,114.351952,餐饮美食,21
5983859149,筱窗无语0301,Fri,Jun,30,13,59,31,2017,30.581919,114.352898,住宅区,21
2672461123,匡小too,Sat,Apr,22,17,52,54,2017,30.512108,114.327919,高等院校,13
2672461123,匡小too,Fri,Jun,30,0,15,22,2017,30.591219,114.363815,住宅区,-1
3172566534,瘦不下来的苏林荃,Thu,Jun,29,18,34,33,2017,30.462061,114.42041,住宅区,-1
3172566534,瘦不下来的苏林荃,Sat,Jul,1,21,32,2,2017,30.607615,114.372566,住宅区,-1
1869749262,郭露_,Sat,Jul,1,15,56,59,2017,30.607615,114.372566,住宅区,-1
1869749262,郭露_,Fri,Jul,7,19,31,32,2017,30.607615,114.372566,住宅区,-1
1869749262,郭露_,Sat,Jul,15,1,3,8,2017,30.607615,114.372566,住宅区,-1
1869749262,郭露_,Tue,Nov,14,19,30,27,2017,30.607615,114.372566,住宅区,-1
2884225722,丧了吧唧的,Thu,Mar,2,0,19,38,2017,30.613157,114.316666,特色商业街,60
2884225722,丧了吧唧的,Wed,Jul,5,4,31,32,2017,30.575781,114.343369,住宅区,-1
2884225722,丧了吧唧的,Fri,Sep,29,1,42,49,2017,30.575781,114.343369,住宅区,-1
1821909867,武汉易瘦站徐东店小雷,Wed,Jul,5,17,24,11,2017,30.5882,114.35144,住宅区,21
1821909867,武汉易瘦站徐东店小雷,Tue,Jul,11,12,8,15,2017,30.5882,114.35144,住宅区,21
1821909867,武汉易瘦站徐东店小雷,Wed,Jul,12,16,32,7,2017,30.5882,114.35144,住宅区,21
1821909867,武汉易瘦站徐东店小雷,Fri,Jul,14,14,27,34,2017,30.5882,114.35144,住宅区,21
1821909867,武汉易瘦站徐东店小雷,Sun,Jul,16,15,15,3,2017,30.5882,114.35144,住宅区,21
1821909867,武汉易瘦站徐东店小雷,Fri,Jul,21,17,13,15,2017,30.5882,114.35144,住宅区,21
1821909867,武汉易瘦站徐东店小雷,Wed,Aug,2,15,1,1,2017,30.5882,114.35144,住宅区,21
1821909867,武汉易瘦站徐东店小雷,Wed,Aug,16,12,23,34,2017,30.5882,114.35144,住宅区,21
1821909867,武汉易瘦站徐东店小雷,Wed,Aug,23,9,41,41,2017,30.5882,114.35144,住宅区,21
1821909867,武汉易瘦站徐东店小雷,Fri,Aug,25,8,56,30,2017,30.5882,114.35144,住宅区,21
1821909867,武汉易瘦站徐东店小雷,Thu,Aug,31,11,12,48,2017,30.5882,114.35144,住宅区,21
1821909867,武汉易瘦站徐东店小雷,Fri,Sep,1,14,3,48,2017,30.5882,114.35144,住宅区,21
1821909867,武汉易瘦站徐东店小雷,Sun,Sep,10,10,9,35,2017,30.5882,114.35144,住宅区,21
1821909867,武汉易瘦站徐东店小雷,Tue,Sep,12,11,24,59,2017,30.5882,114.35144,住宅区,21
1821909867,武汉易瘦站徐东店小雷,Tue,Sep,19,14,39,5,2017,30.5882,114.35144,住宅区,21
1821909867,武汉易瘦站徐东店小雷,Tue,Sep,26,9,26,3,2017,30.5882,114.35144,住宅区,21
1949066157,Natletty,Fri,Apr,7,18,28,52,2017,30.497459,114.399544,楼宇机构,9
1949066157,Natletty,Thu,Jul,6,1,23,36,2017,30.58927,114.34877,住宅区,21
2716184417,乔科委,Thu,Jul,6,22,57,35,2017,30.60445,114.35639,住宅区,-1
2716184417,乔科委,Sun,Oct,15,20,26,36,2017,30.52013,114.401369,高校中心点,9
1412369961,萝卜的兰心蕙质,Fri,May,19,18,45,29,2017,30.5422,114.420242,公园,41
1412369961,萝卜的兰心蕙质,Thu,Jun,1,10,25,18,2017,30.575451,114.360321,电影院,-1
1412369961,萝卜的兰心蕙质,Fri,Jul,7,12,34,41,2017,30.593531,114.353699,住宅区,-1
3164450641,MIYA不加V,Sat,Jul,8,21,39,9,2017,30.60761417,114.3725674,住宅区,-1
3164450641,MIYA不加V,Fri,Jul,28,21,27,27,2017,30.523609,114.333118,楼宇机构,-1
2848804505,小敏在这呢,Thu,Feb,2,23,28,48,2017,30.555777,114.342941,美术馆,32
2848804505,小敏在这呢,Sun,Feb,19,14,40,14,2017,30.55018,114.308937,国家级景点,16
2848804505,小敏在这呢,Sun,Feb,26,13,16,26,2017,30.567719,114.371994,博物馆,47
2848804505,小敏在这呢,Thu,Apr,13,8,35,53,2017,30.514771,114.289497,住宅区,-1
2848804505,小敏在这呢,Thu,Jun,29,18,19,7,2017,30.5285,114.317871,火车站,16
2848804505,小敏在这呢,Mon,Jul,10,6,34,27,2017,30.580866,114.36068,住宅区,-1
5039370874,淡彧栀子,Sat,Mar,4,9,22,54,2017,30.580895,114.327511,高等院校,20
5039370874,淡彧栀子,Fri,Mar,10,20,17,5,2017,30.580895,114.327511,高等院校,20
5039370874,淡彧栀子,Fri,Mar,10,20,12,46,2017,30.580895,114.327511,高等院校,20
5039370874,淡彧栀子,Wed,May,10,11,5,58,2017,30.576619,114.334069,高等院校,20
5039370874,淡彧栀子,Sat,May,20,16,22,47,2017,30.576619,114.334069,高等院校,20
5039370874,淡彧栀子,Wed,May,24,16,39,6,2017,30.576619,114.334069,高等院校,20
5039370874,淡彧栀子,Tue,Jul,4,21,16,59,2017,30.576619,114.334069,高等院校,20
5039370874,淡彧栀子,Tue,Jul,11,19,57,3,2017,30.576619,114.334069,高等院校,20
5039370874,淡彧栀子,Tue,Jul,11,19,35,14,2017,30.576619,114.334069,高等院校,20
5039370874,淡彧栀子,Tue,Jul,11,19,10,6,2017,30.57913,114.33745,住宅区,20
5039370874,淡彧栀子,Thu,Aug,24,19,36,42,2017,30.576619,114.334069,高等院校,20
5039370874,淡彧栀子,Fri,Aug,25,19,7,42,2017,30.576619,114.334069,高等院校,20
5039370874,淡彧栀子,Mon,Oct,2,23,58,54,2017,30.576619,114.334069,高等院校,20
5589322886,sran与时冉,Mon,Mar,20,15,35,30,2017,30.53947618,114.3643928,其他,14
5589322886,sran与时冉,Wed,Jul,12,19,10,10,2017,30.581526,114.354168,住宅区,21
5589322886,sran与时冉,Tue,Oct,24,21,6,26,2017,30.581526,114.354168,住宅区,21
3957167881,云曲梦阳,Wed,Jul,12,0,0,27,2017,30.593531,114.353699,住宅区,-1
3957167881,云曲梦阳,Sun,Aug,20,16,48,58,2017,30.575451,114.360321,电影院,-1
5045189964,骑着snail看风景,Tue,Mar,7,22,24,59,2017,30.54850388,114.2974243,中餐厅,16
5045189964,骑着snail看风景,Wed,Mar,8,14,4,30,2017,30.5285,114.317871,火车站,16
5045189964,骑着snail看风景,Fri,May,26,15,37,50,2017,30.6049555,114.3594792,公交车站,-1
5045189964,骑着snail看风景,Fri,Jul,14,16,58,33,2017,30.5969,114.3408,住宅区,21
5045189964,骑着snail看风景,Tue,Dec,5,17,48,9,2017,30.58903,114.34376,商场,21
5045189964,骑着snail看风景,Wed,Dec,6,19,0,38,2017,30.59878,114.34172,超级市场,-1
2821829045,EEE桃子味甜叶菊,Mon,Jul,3,23,15,28,2017,30.57686,114.297256,特色商业街,17
2821829045,EEE桃子味甜叶菊,Mon,Jul,10,16,56,55,2017,30.594837,114.269615,楼宇,17
2821829045,EEE桃子味甜叶菊,Sun,Jul,16,14,20,4,2017,30.596252,114.345421,住宅区,21
2821829045,EEE桃子味甜叶菊,Wed,Jul,19,20,0,49,2017,30.555777,114.342941,美术馆,32
1672718611,ssgoodliness,Sun,Feb,19,11,56,50,2017,30.489323,114.386559,校园生活,9
1672718611,ssgoodliness,Fri,Mar,3,23,47,24,2017,30.489323,114.386559,校园生活,9
1672718611,ssgoodliness,Fri,Mar,3,16,8,13,2017,30.489323,114.386559,校园生活,9
1672718611,ssgoodliness,Sat,Mar,18,15,34,47,2017,30.489323,114.386559,校园生活,9
1672718611,ssgoodliness,Mon,Apr,3,20,36,2,2017,30.489323,114.386559,校园生活,9
1672718611,ssgoodliness,Wed,Apr,12,15,45,29,2017,30.489323,114.386559,校园生活,9
1672718611,ssgoodliness,Mon,Apr,24,11,29,30,2017,30.489323,114.386559,校园生活,9
1672718611,ssgoodliness,Thu,Apr,27,19,50,10,2017,30.48398,114.39476,网球场,9
1672718611,ssgoodliness,Sun,May,7,12,38,52,2017,30.486679,114.393158,校园生活,9
1672718611,ssgoodliness,Tue,May,9,19,31,18,2017,30.486679,114.393158,校园生活,9
1672718611,ssgoodliness,Sat,May,20,22,48,30,2017,30.486679,114.393158,校园生活,9
1672718611,ssgoodliness,Fri,May,26,8,12,37,2017,30.486679,114.393158,校园生活,9
1672718611,ssgoodliness,Mon,May,29,9,8,17,2017,30.486679,114.393158,校园生活,9
1672718611,ssgoodliness,Fri,Jun,2,18,36,42,2017,30.486679,114.393158,校园生活,9
1672718611,ssgoodliness,Tue,Jun,6,15,5,38,2017,30.486679,114.393158,校园生活,9
1672718611,ssgoodliness,Thu,Jun,8,19,59,31,2017,30.594282,114.394707,公园,22
1672718611,ssgoodliness,Sun,Jun,11,7,59,54,2017,30.486679,114.393158,校园生活,9
1672718611,ssgoodliness,Tue,Jun,13,16,32,30,2017,30.486679,114.393158,校园生活,9
1672718611,ssgoodliness,Fri,Jun,23,21,17,47,2017,30.486679,114.393158,校园生活,9
1672718611,ssgoodliness,Mon,Jul,17,23,50,0,2017,30.591921,114.361664,住宅区,-1
1672718611,ssgoodliness,Mon,Oct,30,21,18,46,2017,30.592262,114.389389,公园户外,-1
1983946677,90Lynnnnn,Tue,Apr,25,15,2,24,2017,30.580959,114.287407,餐饮美食,17
1983946677,90Lynnnnn,Fri,Jun,23,0,45,1,2017,30.56819,114.212692,商场,-1
1983946677,90Lynnnnn,Wed,Jul,19,12,27,20,2017,30.591921,114.361664,住宅区,-1
1983946677,90Lynnnnn,Fri,Sep,8,21,13,29,2017,30.58242,114.289909,商场,17
3264350602,Selinalina,Fri,Feb,24,17,19,41,2017,30.44853,114.385971,中学,-1
3264350602,Selinalina,Sat,Mar,4,19,22,34,2017,30.506229,114.404381,餐饮美食,9
3264350602,Selinalina,Thu,Mar,9,13,22,3,2017,30.438299,114.419601,高校中心点,37
3264350602,Selinalina,Fri,Jun,9,17,4,47,2017,30.438299,114.419601,高校中心点,37
3264350602,Selinalina,Tue,Jun,13,23,43,46,2017,30.44853,114.385971,中学,-1
3264350602,Selinalina,Fri,Jun,16,14,5,22,2017,30.438299,114.419601,高校中心点,37
3264350602,Selinalina,Tue,Jul,11,13,21,55,2017,30.458551,114.386559,住宅区,-1
3264350602,Selinalina,Thu,Jul,20,9,44,56,2017,30.575991,114.372429,住宅区,51
3264350602,Selinalina,Sun,Jul,23,0,9,36,2017,30.505285,114.401245,特色商业街,9
3264350602,Selinalina,Mon,Jul,31,9,40,17,2017,30.575991,114.372429,住宅区,51
3264350602,Selinalina,Thu,Sep,14,11,54,31,2017,30.486679,114.393158,校园生活,9
3264350602,Selinalina,Sat,Oct,28,20,22,42,2017,30.505037,114.406281,其他,9
3983509589,钓鳌客liking,Sat,Jul,22,19,25,25,2017,30.5882,114.35144,住宅区,21
