adgroup_id,pctr,ctr,smart_optimization_goal,second_goal,roi_goal,smart_pcvr,adjusted_smart_pcvr,vc_pcvr_bias,industry_factor_adjust_pcvr,exposure_cnt,click_cnt,trace_cnt,active_num,fraud_type,valid_exposure_cnt,valid_click_cnt
3284763872,1849688064000,\N,204,0,6,0,0,0,0,0,0,2,0,0,0,0
3284763872,1388016041984,\N,204,0,6,0,0,0,0,0,0,2,0,0,0,0
3284764986,985380997632,\N,204,0,6,20790,20790,4,20790,0,4,0,0,0,0,4
3284816747,939548016640,\N,204,0,6,913,0,0,0,0,1,0,0,1,0,0
3475219897,3646000128,0,204,0,6,0,0,0,0,1,0,0,0,0,1,0
3284763872,17579999744,0,204,0,6,0,0,0,0,2,0,0,0,0,2,0
3284692564,10451999744,0,204,0,6,0,0,0,0,1,0,0,0,0,1,0
3304218196,194432008192,0,204,0,6,0,0,0,0,1,0,0,0,0,1,0
3291341502,11555000320,0,204,0,6,0,0,0,0,1,0,0,0,0,1,0
3030547199,9281999872,0,204,0,6,0,0,0,0,1,0,0,0,0,1,0
3428543533,529999003648,\N,204,0,6,131,0,0,0,0,1,0,0,1,0,0
3030545681,453091996288,0,204,0,6,0,0,0,0,25,0,0,0,0,0,0
3286511688,551306999296,34482,204,0,6,15847,15847,1,15847,29,1,0,0,0,0,1
3286511688,53047999488,0,204,0,6,0,0,0,0,4,0,0,0,0,0,0
3286512044,3463000064,0,204,0,6,0,0,0,0,1,0,0,0,0,1,0
3284763199,99865000704,0,204,0,6,0,0,0,0,13,0,0,0,0,13,0
3284763199,64182999680,0,204,0,6,0,0,0,0,8,0,0,0,0,0,0
3284763872,4153999872,\N,204,0,6,6074,0,0,0,0,2,0,0,1,0,0
3284764986,453053998592,0,204,0,6,0,0,0,0,29,0,0,0,0,29,0
3008679933,7472999808,0,204,0,6,0,0,0,0,2,0,0,0,0,2,0
3008680129,21306999808,0,204,0,6,0,0,0,0,2,0,0,0,0,0,0
3008680365,305777998080,0,204,0,6,0,0,0,0,49,0,0,0,0,49,0
3008680480,34023000576,0,204,0,6,0,0,0,0,5,0,0,0,0,0,0
3008680480,91922000704,0,204,0,6,0,0,0,0,10,0,0,0,0,10,0
3008680593,125208000192,0,204,0,6,0,0,0,0,22,0,0,0,0,22,0
3008680593,14912000000,0,204,0,6,0,0,0,0,1,0,0,0,0,1,0
3008681709,57225999872,\N,204,0,6,0,0,0,0,0,0,3,0,0,0,0
3008681810,33008999424,0,204,0,6,0,0,0,0,2,0,0,0,0,2,0
3008681810,830368997952,0,204,0,6,0,0,0,0,106,0,0,0,0,0,0
3008681921,9269000000,0,204,0,6,0,0,0,0,7,0,0,0,0,7,0
3458739643,741888996736,0,204,0,6,0,0,0,0,54,0,0,0,0,54,0
3474338651,2261401006400,0,204,0,6,0,0,0,0,228,0,0,0,0,228,0
3476513649,21016999936,0,204,0,6,0,0,0,0,2,0,0,0,0,0,0
3476528149,76925000448,0,204,0,6,0,0,0,0,7,0,0,0,0,7,0
3284741622,1599000000,0,204,0,6,0,0,0,0,2,0,0,0,0,2,0
3008681008,948000000,0,204,0,6,0,0,0,0,1,0,0,0,0,1,0
3473461236,30816999424,0,204,0,6,0,0,0,0,1,0,0,0,0,1,0
3286511367,2800000000,0,204,0,6,0,0,0,0,1,0,0,0,0,1,0
3286511444,11837999616,0,204,0,6,0,0,0,0,3,0,0,0,0,3,0
3286511444,15461999616,\N,204,0,6,11512,11512,2,11512,0,2,0,0,0,0,2
3284740912,3491000064,0,204,0,6,0,0,0,0,1,0,0,0,0,1,0
3284741622,265215999424,0,204,0,6,0,0,0,0,34,0,0,0,0,34,0
3284763872,5398000128,0,204,0,6,0,0,0,0,1,0,0,0,0,1,0
3284763872,2671000064,0,204,0,6,0,0,0,0,1,0,0,0,1,0,0
3473492491,3248000000,0,204,0,6,0,0,0,0,1,0,0,0,0,1,0
3458739643,3691000064,0,204,0,6,0,0,0,0,1,0,0,0,0,1,0
3291341502,19640000256,0,204,0,6,0,0,0,0,5,0,0,0,0,5,0
3284763872,187209994240,\N,204,0,6,0,0,0,0,0,0,10,0,0,0,0
3284763872,2357571009024,0,204,0,6,0,0,0,0,76,0,0,0,0,76,0
3008680593,25024999424,0,204,0,6,0,0,0,0,1,0,0,0,0,1,0
3473461236,149179996160,\N,204,0,6,0,0,0,0,0,0,5,0,0,0,0
3476513649,55980998656,0,204,0,6,0,0,0,0,2,0,0,0,0,2,0
3476528149,27879999488,\N,204,0,6,43722,43722,1,43722,0,1,0,0,0,0,1
3030538363,89150998528,0,204,0,6,0,0,0,0,3,0,0,0,0,3,0
3030540246,18004000768,0,204,0,6,0,0,0,0,1,0,0,0,0,1,0
3284816747,12999000064,0,204,0,6,0,0,0,0,1,0,0,0,0,1,0
3284763872,10739000320,0,204,0,6,0,0,0,0,1,0,0,0,0,1,0
3284763199,284990997760,0,204,0,6,0,0,0,0,12,0,0,0,0,0,0
3284763872,76334000640,0,204,0,6,0,0,0,0,4,0,0,0,0,0,0
3284763872,36842000384,0,204,0,6,0,0,0,0,2,0,0,0,0,0,0
3284764986,6369999872,0,204,0,6,0,0,0,0,1,0,0,0,0,1,0
3008680593,45780999168,0,204,0,6,0,0,0,0,4,0,0,0,0,4,0
3008681552,25479999488,0,204,0,6,0,0,0,0,1,0,0,0,0,1,0
3428543533,4116000000,0,204,0,6,0,0,0,0,1,0,0,0,0,1,0
3284763872,546975004672,0,204,0,6,0,0,0,0,18,0,0,0,0,18,0
3284764986,1749716993024,0,204,0,6,0,0,0,0,57,0,0,0,0,57,0
3008680593,87939997696,0,204,0,6,0,0,0,0,6,0,0,0,0,0,0
3008680593,182107997376,0,204,0,6,0,0,0,0,9,0,0,0,0,9,0
3008681810,40453998592,0,204,0,6,0,0,0,0,2,0,0,0,0,2,0
3008681810,210800000000,0,204,0,6,0,0,0,0,10,0,0,0,0,10,0
3473461236,8604000256,0,204,0,6,0,0,0,0,1,0,0,0,0,1,0
3476528149,19757000704,0,204,0,6,0,0,0,0,1,0,0,0,0,0,0
3284763872,255478005760,\N,204,0,6,37455,37455,3,35693.87109375,0,3,0,0,0,0,3
3284763872,44484001792,\N,204,0,6,12970,12970,1,12970,0,1,0,0,0,0,1
3008680129,21937999872,0,204,0,6,0,0,0,0,1,0,0,0,0,1,0
3030540246,65108000768,0,204,0,6,0,0,0,0,1,0,0,0,0,1,0
3286511688,108703997952,0,204,0,6,0,0,0,0,2,0,0,0,0,2,0
3030542377,308795015168,0,204,0,6,0,0,0,0,1,0,0,0,0,1,0
3030547199,121699999744,0,204,0,6,0,0,0,0,1,0,0,0,0,1,0
3286512044,579496968192,\N,204,0,6,11334,11334,1,11334,0,1,0,0,0,0,1
3284763872,28610000896,\N,204,0,6,43715,43715,1,43715,0,1,0,0,0,0,1
3284816747,3121999872,0,204,0,6,0,0,0,0,1,0,0,0,0,1,0
3030538363,131013001216,0,204,0,6,0,0,0,0,3,0,0,0,0,3,0
3291341502,382856992000,0,204,0,6,0,0,0,0,15,0,0,0,0,15,0
3286511688,35200000000,\N,204,0,6,0,0,0,0,0,0,11,0,0,0,0
3284763872,3731000064,0,204,0,6,0,0,0,0,1,0,0,0,0,1,0
3284692564,19843000320,0,204,0,6,0,0,0,0,3,0,0,0,0,3,0
3284740912,9904000000,\N,204,0,6,25873,25873,1,25873,0,1,0,0,0,0,1
3284741622,24337000960,\N,204,0,6,89884,89884,2,89884,0,2,0,0,0,0,2
3284741622,153967996928,0,204,0,6,0,0,0,0,5,0,0,0,0,5,0
3284763199,14302999808,0,204,0,6,0,0,0,0,3,0,0,0,0,3,0
3284763872,891755999104,0,204,0,6,0,0,0,0,56,0,0,0,0,56,0
3284692564,75021000704,0,204,0,6,0,0,0,0,5,0,0,0,0,5,0
3475219897,19345999872,0,204,0,6,0,0,0,0,1,0,0,0,0,1,0
3286512044,22866999296,0,204,0,6,0,0,0,0,1,0,0,0,0,1,0
3284763872,19608999936,0,204,0,6,0,0,0,0,1,0,0,0,0,1,0
3284692564,137724002304,0,204,0,6,0,0,0,0,3,0,0,0,0,3,0
3304218196,5791000064,0,204,0,6,0,0,0,0,1,0,0,0,0,1,0
3284763872,239805998080,0,204,0,6,0,0,0,0,10,0,0,0,0,10,0
3284764986,71036000768,0,204,0,6,0,0,0,0,3,0,0,0,0,3,0
3008681008,8364000256,0,204,0,6,0,0,0,0,1,0,0,0,0,1,0
3286511367,176497000448,0,204,0,6,0,0,0,0,7,0,0,0,0,7,0
3286512044,44124999680,0,204,0,6,0,0,0,0,1,0,0,0,0,1,0
3284763872,11795999744,0,204,0,6,0,0,0,0,1,0,0,0,0,1,0
3284740912,48100999168,0,204,0,6,0,0,0,0,1,0,0,0,0,1,0
3030547199,118950001280,0,204,0,6,0,0,0,0,6,0,0,0,0,6,0
3284763872,584649015296,\N,204,0,6,30819,30819,3,30819,0,3,0,0,0,0,3
3284763872,7550954176512,\N,204,0,6,0,0,0,0,0,0,45,0,0,0,0
3284816747,15556999680,0,204,0,6,0,0,0,0,2,0,0,0,0,2,0
3284816747,88396999168,0,204,0,6,0,0,0,0,6,0,0,0,0,6,0
3008680728,9217000448,0,204,0,6,0,0,0,0,1,0,0,0,0,1,0
3473492491,1941122056192,\N,204,0,6,0,0,0,0,0,0,2,0,0,0,0
3473492491,13548999680,0,204,0,6,0,0,0,0,3,0,0,0,0,3,0
3284763872,92390999040,0,204,0,6,0,0,0,0,5,0,0,0,0,5,0
3284764986,4621000192,0,204,0,6,0,0,0,0,1,0,0,0,0,1,0
3008680593,5197000192,0,204,0,6,0,0,0,0,1,0,0,0,0,1,0
3286511444,24783000576,0,204,0,6,0,0,0,0,2,0,0,0,0,2,0
3284740912,3070856001664,0,204,0,6,0,0,0,0,298,0,0,0,0,298,0
3284741622,1851372003328,0,204,0,6,0,0,0,0,141,0,0,0,0,141,0
3284763199,28944000000,0,204,0,6,0,0,0,0,3,0,0,0,0,3,0
3284816747,20105000448,0,204,0,6,0,0,0,0,2,0,0,0,1,0,0
3008680365,10586000384,0,204,0,6,0,0,0,0,1,0,0,0,0,1,0
3284692564,330254001920,0,204,0,6,0,0,0,0,31,0,0,0,0,31,0
3291341502,152428002816,0,204,0,6,0,0,0,0,5,0,0,0,0,5,0
3304218196,15025000448,0,204,0,6,0,0,0,0,1,0,0,0,0,1,0
3284816747,5570999808,0,204,0,6,0,0,0,0,1,0,0,0,0,1,0
3284763199,4365000192,0,204,0,6,0,0,0,0,1,0,0,0,0,1,0
3286511688,118234996736,0,204,0,6,0,0,0,0,3,0,0,0,0,3,0
3284763872,4251664022016,16853,204,0,6,69157,69157,3,69157,178,3,0,0,0,0,3
3284763872,320139002880,0,204,0,6,0,0,0,0,22,0,0,0,0,22,0
3284763872,20477999104,0,204,0,6,0,0,0,0,1,0,0,0,0,0,0
3284763872,218273001472,\N,204,0,6,0,0,0,0,0,0,3,0,0,0,0
3284763872,2541662015488,0,204,0,6,0,0,0,0,76,0,0,0,0,76,0
3284764986,243629996032,0,204,0,6,0,0,0,0,13,0,0,0,0,13,0
3284816747,51148001280,\N,204,0,6,0,0,0,0,0,0,1,0,0,0,0
3284816747,430494998016,111111,204,0,6,33194,33194,2,33194,18,2,0,0,0,0,2
3008680365,871537005952,16393,204,0,6,3627,3627,1,3627,61,1,0,0,0,0,1
3008680593,989454997696,0,204,0,6,0,0,0,0,94,0,0,0,0,94,0
3008680593,57590998784,0,204,0,6,0,0,0,0,4,0,0,0,0,4,0
3008680728,113063000704,0,204,0,6,0,0,0,0,8,0,0,0,0,0,0
3008680858,55402000512,0,204,0,6,0,0,0,0,11,0,0,0,0,11,0
3008681429,60610001408,\N,204,0,6,0,0,0,0,0,0,3,0,0,0,0
3008681552,60482999040,0,204,0,6,0,0,0,0,6,0,0,0,0,6,0
3474338651,410901005440,0,204,0,6,0,0,0,0,24,0,0,0,0,0,0
3474338651,2268000000,0,204,0,6,0,0,0,0,1,0,0,0,0,1,0
3474338651,2546276011392,0,204,0,6,0,0,0,0,205,0,0,0,0,205,0
3008680129,3206000128,0,204,0,6,0,0,0,0,1,0,0,0,0,1,0
3284740912,20180000768,0,204,0,6,0,0,0,0,1,0,0,0,0,1,0
3286511444,88290000896,0,204,0,6,0,0,0,0,1,0,0,0,0,1,0
3284763872,28861999104,0,204,0,6,0,0,0,0,1,0,0,0,0,1,0
3284740912,58561001472,0,204,0,6,0,0,0,0,2,0,0,0,0,2,0
3284763872,441238003840,0,204,0,6,0,0,0,0,15,0,0,0,0,15,0
3284692564,64173998080,0,204,0,6,0,0,0,0,1,0,0,0,0,1,0
3284816747,260867002368,0,204,0,6,0,0,0,0,3,0,0,0,0,3,0
3284816747,171023996928,0,204,0,6,0,0,0,0,3,0,0,0,0,3,0
3284692564,128627998720,0,204,0,6,0,0,0,0,1,0,0,0,0,1,0
3304218196,3417999872,0,204,0,6,0,0,0,0,1,0,0,0,0,1,0
3284763872,16369000448,0,204,0,6,0,0,0,0,1,0,0,0,0,1,0
3284763872,151975002112,0,204,0,6,0,0,0,0,1,0,0,0,0,1,0
3284740912,81193000960,\N,204,0,6,56342,56342,2,55050.8515625,0,2,0,0,0,0,2
3284740912,163964002304,\N,204,0,6,122029,122029,3,127955.375,0,3,0,0,0,0,3
3284740912,260904998400,0,204,0,6,0,0,0,0,10,0,0,0,0,10,0
3284763872,105912997888,0,204,0,6,0,0,0,0,3,0,0,0,0,3,0
3474338651,69510002688,\N,204,0,6,0,0,0,0,0,0,3,0,0,0,0
3475219897,44998000640,0,204,0,6,0,0,0,0,1,0,0,0,0,1,0
3030547199,148103995392,0,204,0,6,0,0,0,0,2,0,0,0,0,2,0
3286512044,26646999040,0,204,0,6,0,0,0,0,1,0,0,0,0,1,0
3284741622,17622999040,0,204,0,6,0,0,0,0,1,0,0,0,0,1,0
3284763872,53072001024,0,204,0,6,0,0,0,0,2,0,0,0,0,2,0
3284741622,10593999872,0,204,0,6,0,0,0,0,1,0,0,0,0,1,0
3284764986,26136999936,0,204,0,6,0,0,0,0,1,0,0,0,0,1,0
3284763872,118365003776,0,204,0,6,0,0,0,0,1,0,0,0,0,1,0
3030538363,20622000128,0,204,0,6,0,0,0,0,1,0,0,0,0,1,0
3286511367,47957000192,0,204,0,6,0,0,0,0,1,0,0,0,0,1,0
3284740912,126299996160,\N,204,0,6,0,0,0,0,0,0,3,0,0,0,0
3473492491,18954000128,0,204,0,6,0,0,0,0,3,0,0,0,0,3,0
3291341502,18535999488,0,204,0,6,0,0,0,0,1,0,0,0,0,1,0
3475219897,26837000704,\N,204,0,6,0,0,0,0,0,0,2,0,0,0,0
3030542377,31377999872,0,204,0,6,0,0,0,0,3,0,0,0,0,3,0
3284740912,84964998144,\N,204,0,6,0,0,0,0,0,0,4,0,0,0,0
3284741622,9324000256,0,204,0,6,0,0,0,0,1,0,0,0,0,1,0
3284816747,478088001024,0,204,0,6,0,0,0,0,37,0,0,0,0,37,0
3284692564,7917000192,0,204,0,6,0,0,0,0,1,0,0,0,0,1,0
3284764986,5183000064,0,204,0,6,0,0,0,0,1,0,0,0,0,1,0
3475219897,86711001088,0,204,0,6,0,0,0,0,1,0,0,0,0,1,0
3008680593,5209999872,0,204,0,6,0,0,0,0,1,0,0,0,1,0,0
3286511367,10209999872,0,204,0,6,0,0,0,0,1,0,0,0,0,1,0
3284763872,24732000256,0,204,0,6,0,0,0,0,1,0,0,0,1,0,0
3284692564,23175999488,0,204,0,6,0,0,0,0,1,0,0,0,0,1,0
3286512044,13923999744,0,204,0,6,0,0,0,0,1,0,0,0,0,1,0
3008681429,11381000192,0,204,0,6,0,0,0,0,1,0,0,0,0,1,0
3284793313,1700272013312,\N,204,0,6,344,0,0,0,0,2,0,0,1,0,0
3284763872,38236000256,0,204,0,6,0,0,0,0,1,0,0,0,0,1,0
3008681810,37918998528,\N,204,0,6,11310,11310,1,11310,0,1,0,0,0,0,1
3286511444,84889001984,0,204,0,6,0,0,0,0,1,0,0,0,0,1,0
3284741622,173142002688,0,204,0,6,0,0,0,0,6,0,0,0,0,6,0
3286511688,45745999872,0,204,0,6,0,0,0,0,1,0,0,0,0,1,0
3458739643,411292008448,\N,204,0,6,0,0,0,0,0,0,4,0,0,0,0
3284692564,32991000576,\N,204,0,6,48320,48320,1,44937.6015625,0,1,0,0,0,0,1
3284764986,13587000320,0,204,0,6,0,0,0,0,1,0,0,0,0,1,0
3284764986,322724999168,\N,204,0,6,0,0,0,0,0,0,13,0,0,0,0
3008681810,31780999168,0,204,0,6,0,0,0,0,1,0,0,0,0,1,0
3284816747,13171999744,0,204,0,6,0,0,0,0,1,0,0,0,0,1,0
3473492491,240198001152,0,204,0,6,0,0,0,0,30,0,0,0,0,30,0
3030538363,328524005376,0,204,0,6,0,0,0,0,1,0,0,0,0,1,0
3284763872,89319997440,0,204,0,6,0,0,0,0,1,0,0,0,0,1,0
3284764986,29307000832,0,204,0,6,0,0,0,0,1,0,0,0,0,1,0
3286512044,51315998720,0,204,0,6,0,0,0,0,1,0,0,0,0,1,0
3286511367,189863003136,0,204,0,6,0,0,0,0,7,0,0,0,0,7,0
3286511444,94703000576,0,204,0,6,0,0,0,0,3,0,0,0,0,3,0
3284816747,213587000320,0,204,0,6,0,0,0,0,11,0,0,0,0,11,0
3473461236,31289999360,0,204,0,6,0,0,0,0,1,0,0,0,0,1,0
3284763872,19445000192,0,204,0,6,0,0,0,0,4,0,0,0,0,4,0
3008680129,17895999488,0,204,0,6,0,0,0,0,1,0,0,0,0,1,0
3284740912,24278000640,0,204,0,6,0,0,0,0,2,0,0,0,0,2,0
3284764986,3215000064,0,204,0,6,0,0,0,0,1,0,0,0,0,1,0
3008681552,14896000000,0,204,0,6,0,0,0,0,1,0,0,0,0,1,0
3428543533,0,0,204,0,6,0,0,0,0,2,0,0,0,0,2,0
3284740912,9644000256,0,204,0,6,0,0,0,0,1,0,0,0,0,1,0
3284692564,97719001088,0,204,0,6,0,0,0,0,2,0,0,0,0,2,0
3286511444,85435998208,0,204,0,6,0,0,0,0,1,0,0,0,0,1,0
3286511688,2801849958400,\N,204,0,6,0,0,0,0,0,0,25,0,0,0,0
3008680858,93576003584,\N,204,0,6,62,62,1,62,0,1,0,0,0,0,1
3284741622,5912999936,0,204,0,6,0,0,0,0,1,0,0,0,0,1,0
3475219897,21230999552,0,204,0,6,0,0,0,0,1,0,0,0,0,1,0
3284692564,105257000960,0,204,0,6,0,0,0,0,1,0,0,0,0,1,0
3284816747,7360000000,0,204,0,6,0,0,0,0,1,0,0,0,0,1,0
3008680593,2106000000,0,204,0,6,0,0,0,0,1,0,0,0,0,1,0
3030542377,1212000000,0,204,0,6,0,0,0,0,1,0,0,0,0,1,0
3284740912,130801998336,0,204,0,6,0,0,0,0,8,0,0,0,0,8,0
3284763872,12908999680,\N,204,0,6,0,0,0,0,0,0,1,0,0,0,0
3284816747,6431000064,0,204,0,6,0,0,0,0,1,0,0,0,0,1,0
3284763872,59586000960,0,204,0,6,0,0,0,0,6,0,0,0,0,6,0
3008680728,26829000704,0,204,0,6,0,0,0,0,2,0,0,0,0,2,0
3284763872,3439000064,0,204,0,6,0,0,0,0,1,0,0,0,0,1,0
3284741622,28906000384,\N,204,0,6,23064,23064,1,21449.51953125,0,1,0,0,0,0,1
3284763872,78073999360,0,204,0,6,0,0,0,0,2,0,0,0,0,2,0
3284764986,4163000064,\N,204,0,6,8942,8942,1,8942,0,1,0,0,0,0,1
3284816747,30421000192,\N,204,0,6,0,0,0,0,0,0,1,0,0,0,0
3474338651,8960000000,0,204,0,6,0,0,0,0,1,0,0,0,0,1,0
3030538363,100610998272,\N,204,0,6,45157,45157,1,45157,0,1,0,0,0,0,1
3284741622,55964000256,0,204,0,6,0,0,0,0,1,0,0,0,0,1,0
3284816747,84703002624,0,204,0,6,0,0,0,0,1,0,0,0,0,1,0
3008680129,51932000256,\N,204,0,6,0,0,0,0,0,0,2,0,0,0,0
3286511444,6172000256,0,204,0,6,0,0,0,0,1,0,0,0,0,1,0
3284740912,4513999872,0,204,0,6,0,0,0,0,1,0,0,0,0,1,0
3284763872,53707998208,0,204,0,6,0,0,0,0,3,0,0,0,0,3,0
3008681008,0,0,204,0,6,0,0,0,0,1,0,0,0,0,1,0
3284692564,7135000064,0,204,0,6,0,0,0,0,2,0,0,0,0,2,0
3291341502,21001000960,0,204,0,6,0,0,0,0,1,0,0,0,0,1,0
3008681008,3113999936,0,204,0,6,0,0,0,0,2,0,0,0,0,2,0
3304218196,695000000,0,204,0,6,0,0,0,0,1,0,0,0,0,1,0
3284764986,9208999936,0,204,0,6,0,0,0,0,1,0,0,0,0,1,0
3286511367,26870999040,0,204,0,6,0,0,0,0,1,0,0,0,0,1,0
3286511567,71890998272,0,204,0,6,0,0,0,0,4,0,0,0,0,4,0
3284740912,15491999744,\N,204,0,6,3954,3954,1,3954,0,1,0,0,0,0,1
3284740912,584160000000,\N,204,0,6,0,0,0,0,0,0,15,0,0,0,0
3284764986,12600000512,0,204,0,6,0,0,0,0,1,0,0,0,0,1,0
3008680365,95493998592,0,204,0,6,0,0,0,0,2,0,0,0,0,2,0
3008680365,13072000000,0,204,0,6,0,0,0,0,1,0,0,0,0,1,0
3008681008,8103000064,0,204,0,6,0,0,0,0,1,0,0,0,0,1,0
3008681008,395675996160,0,204,0,6,0,0,0,0,10,0,0,0,0,10,0
3008681429,5448000000,0,204,0,6,0,0,0,0,1,0,0,0,0,1,0
3008681429,25145999360,\N,204,0,6,0,0,0,0,0,0,1,0,0,0,0
3008681552,4064999936,\N,204,0,6,0,0,0,0,0,0,1,0,0,0,0
3008681810,54087000064,0,204,0,6,0,0,0,0,1,0,0,0,0,1,0
3008681810,24039999488,0,204,0,6,0,0,0,0,1,0,0,0,1,0,0
3284692564,17316999168,0,204,0,6,0,0,0,0,1,0,0,0,0,1,0
3286512044,12177000448,0,204,0,6,0,0,0,0,1,0,0,0,0,1,0
3284763872,279047995392,\N,204,0,6,0,0,0,0,0,0,8,0,0,0,0
3284763872,24059000832,0,204,0,6,0,0,0,0,1,0,0,0,1,0,0
3284764986,236735002112,0,204,0,6,0,0,0,0,10,0,0,0,0,10,0
3284764986,77330001408,\N,204,0,6,0,0,0,0,0,0,11,0,0,0,0
3284816747,99439001600,\N,204,0,6,3300,3300,2,3420.512939453125,0,2,0,0,0,0,2
3008680129,25954000896,0,204,0,6,0,0,0,0,3,0,0,0,0,3,0
3284692564,32110000128,0,204,0,6,0,0,0,0,2,0,0,0,0,2,0
3030542377,24071999488,0,204,0,6,0,0,0,0,2,0,0,0,0,2,0
3008681552,7154999808,0,204,0,6,0,0,0,0,1,0,0,0,0,1,0
3284763872,20941999744,0,204,0,6,0,0,0,0,5,0,0,0,0,5,0
3284816747,118272000000,\N,204,0,6,0,0,0,0,0,0,11,0,0,0,0
3008680728,619000000,0,204,0,6,0,0,0,0,1,0,0,0,0,1,0
3286511567,3945999872,0,204,0,6,0,0,0,0,1,0,0,0,0,1,0
3286512044,1290000000,0,204,0,6,0,0,0,0,1,0,0,0,0,1,0
3008680728,2260999936,0,204,0,6,0,0,0,0,2,0,0,0,0,2,0
3008681429,9713999872,0,204,0,6,0,0,0,0,2,0,0,0,0,2,0
3030540246,25773000704,0,204,0,6,0,0,0,0,1,0,0,0,0,1,0
3030542377,567074003968,0,204,0,6,0,0,0,0,18,0,0,0,0,18,0
3030545681,1785972003840,0,204,0,6,0,0,0,0,65,0,0,0,0,65,0
3030547199,809982003712,0,204,0,6,0,0,0,0,24,0,0,0,0,24,0
3286511567,75314998272,0,204,0,6,0,0,0,0,3,0,0,0,0,3,0
3286511567,210172004864,0,204,0,6,0,0,0,0,7,0,0,0,0,7,0
3284740912,875230023680,\N,204,0,6,0,0,0,0,0,0,10,0,0,0,0
3284763199,45140000768,\N,204,0,6,22689,22689,1,22689,0,1,0,0,0,0,1
3284763872,77179002880,\N,204,0,6,0,0,0,0,0,0,1,0,1,0,0
3284764986,2237626990080,0,204,0,6,0,0,0,0,54,0,0,0,0,54,0
3284764986,73991997440,0,204,0,6,0,0,0,0,2,0,0,0,0,2,0
3284764986,67436001280,\N,204,0,6,0,0,0,0,0,0,3,0,0,0,0
3008681429,177419998208,0,204,0,6,0,0,0,0,6,0,0,0,0,6,0
3474338651,28440999936,0,204,0,6,0,0,0,0,1,0,0,0,1,0,0
3284763872,3399000064,0,204,0,6,0,0,0,0,1,0,0,0,0,1,0
3291341502,3780999936,0,204,0,6,0,0,0,0,1,0,0,0,0,1,0
3284816747,15861000192,0,204,0,6,0,0,0,0,3,0,0,0,0,3,0
3284763199,223696998912,0,204,0,6,0,0,0,0,6,0,0,0,0,6,0
3284763872,18210000896,0,204,0,6,0,0,0,0,1,0,0,0,0,1,0
3284763872,28453000192,0,204,0,6,0,0,0,0,2,0,0,0,0,2,0
3284816747,19396999680,0,204,0,6,0,0,0,0,2,0,0,0,0,2,0
3284816747,946696996608,57142,204,0,6,49686,49686,2,51350.875,35,2,0,0,0,0,2
3008680365,7610000128,0,204,0,6,0,0,0,0,2,0,0,0,0,2,0
3008680728,218031000064,0,204,0,6,0,0,0,0,11,0,0,0,0,0,0
3008681008,194957998592,0,204,0,6,0,0,0,0,16,0,0,0,0,16,0
3008681552,3038000128,0,204,0,6,0,0,0,0,1,0,0,0,0,1,0
3008681810,337484999936,0,204,0,6,0,0,0,0,20,0,0,0,0,0,0
3286511688,23544000512,0,204,0,6,0,0,0,0,1,0,0,0,0,1,0
3284740912,13953000448,0,204,0,6,0,0,0,0,1,0,0,0,0,1,0
3284692564,6045000192,0,204,0,6,0,0,0,0,1,0,0,0,0,1,0
3030545681,87245998080,0,204,0,6,0,0,0,0,4,0,0,0,0,4,0
3030547199,132280000512,\N,204,0,6,0,0,0,0,0,0,2,0,0,0,0
3286512044,894780003392,13888,204,0,6,22173,22173,1,22173,72,1,0,0,0,0,1
3286512044,2086000000,0,204,0,6,0,0,0,0,1,0,0,0,0,1,0
3284763199,552523999744,0,204,0,6,0,0,0,0,31,0,0,0,0,31,0
3284763199,372079000960,0,204,0,6,0,0,0,0,20,0,0,0,0,20,0
3284763872,2976652011520,0,204,0,6,0,0,0,0,186,0,0,0,0,186,0
3284763872,233757000704,0,204,0,6,0,0,0,0,21,0,0,0,0,21,0
3284763872,39770001408,0,204,0,6,0,0,0,0,1,0,0,0,0,1,0
3284764464,32741000704,0,204,0,6,0,0,0,0,2,0,0,0,0,2,0
3284792057,229588000768,0,204,0,6,0,0,0,0,7,0,0,0,0,7,0
3284816747,3024038017984,0,204,0,6,0,0,0,0,167,0,0,0,0,167,0
3284816747,26381000704,0,204,0,6,0,0,0,0,1,0,0,0,0,1,0
3008679933,814000000,0,204,0,6,0,0,0,0,1,0,0,0,0,0,0
3008680365,321455999296,0,204,0,6,0,0,0,0,51,0,0,0,0,51,0
3008680365,378223998464,0,204,0,6,0,0,0,0,78,0,0,0,0,78,0
3008680480,17492000000,0,204,0,6,0,0,0,0,4,0,0,0,0,0,0
3008680480,4959000064,0,204,0,6,0,0,0,0,1,0,0,0,1,0,0
3008680593,317346001472,0,204,0,6,0,0,0,0,44,0,0,0,0,44,0
3008680593,7341000192,0,204,0,6,0,0,0,0,1,0,0,0,0,1,0
3008680593,68313000192,0,204,0,6,0,0,0,0,5,0,0,0,0,0,0
3008681008,30506000384,0,204,0,6,0,0,0,0,1,0,0,0,0,1,0
3008681810,735775002240,0,204,0,6,0,0,0,0,92,0,0,0,0,0,0
3473461236,3269946991616,0,204,0,6,0,0,0,0,468,0,0,0,0,468,0
3476513649,6288000000,0,204,0,6,0,0,0,0,1,0,0,0,0,0,0
3476513649,20704000000,0,204,0,6,0,0,0,0,1,0,0,0,0,1,0
3476556524,114268000256,0,204,0,6,0,0,0,0,4,0,0,0,0,4,0
