process_date,site_id,gid1,trace_has_click,smart_optimization_goal,second_goal,pcvr_bias,exposure_cnt,click_cnt,cost,gmv
20210605,40504315369553,TME,0,315,0,0.126642072049549,352091,8811,0.006795546939999997,44.949999999999996
20210605,40504400147134,阅文系,1,105,10801,0.0,0,0,0.0,0.0
20210605,40301325569554,TME,0,302,0,0.22580018619994754,184439,3484,0.0011845662899999992,0.0
20210605,50807530695352,TME,1,104,10801,0.0,0,0,0.0,0.0
20210605,60304476255988,未分组1,1,105,10801,0.0,0,0,0.0,0.0
20210605,70601378118790,TME,0,301,205,0.0,26,0,1.3000000000000003E-7,0.0
20210605,30506472073904,TME,1,204,0,0.0,0,0,0.0,6117.01
20210605,50308424081820,TME,0,106,0,8.88755980861244,9765,1681,4.6105141E-4,0.0
20210605,10506450549984,IEG,0,204,108,0.14981252276189794,4550,23,3.40959E-5,0.0
20210605,80909368092923,IEG,1,105,0,0.0,0,0,0.0,229.04999999999998
20210605,20306444885088,IEG,0,301,108,0.0,10,0,0.0,0.0
20210605,90903124471793,其他,0,204,0,0.011417812233992233,643,13,2.1E-7,0.0
20210605,20102414297987,IEG,1,104,0,0.0,0,0,0.0,1917.63
20210605,80309495536503,未分组1,1,10801,0,0.0,0,0,0.0,0.0
20210605,30400461864295,TME,1,10801,0,0.0,0,0,0.0,0.0
20210605,50604428212896,TKD,1,302,318,0.0,0,0,0.0,0.0
20210605,80304215099367,CSIG,0,302,119,0.0,21,0,0.0,0.0
20210605,60807476850604,TKD,0,104,315,0.02450922696213973,3411,9,2.2739999999999996E-5,0.0
20210605,50605442246954,IEG,0,104,10801,0.026860397058934785,31763,244,0.006015077499999999,0.0
20210605,50806409090287,TME,0,301,0,0.0,100,0,5.1799999999999995E-6,0.0
20210605,90505451424076,IEG,1,10801,0,0.0,0,0,0.0,0.0
20210605,20209449293196,TME,1,105,0,0.0,0,0,0.0,295.88
20210605,90603469797199,TME,1,104,10801,0.0,0,0,0.0,0.0
20210605,70908422871965,阅文系,0,10010,0,0.5,32,5,2.0999999999999997E-7,0.0
20210605,50007452537563,其他,1,104,10801,0.0,0,0,0.0,0.0
20210605,10309012621387,QQ系,0,302,0,0.6765633080310172,139288,4889,0.0018268470299999998,0.0
20210605,60704472578903,TME,0,315,0,1.3507470454897312,673040,20805,0.007973088720000002,0.0
20210605,70608348419857,IEG,0,104,10801,0.026612702834135266,23859,297,0.00966156,0.0
20210605,60003454983821,TME,1,405,205,0.0,0,0,0.0,0.0
20210605,30506472073904,TME,0,204,205,0.06513168413163974,22256,108,3.935398999999997E-5,0.0
20210605,40706426556602,未分组1,0,301,0,0.08438815166066577,2057,145,5.597509999999999E-5,0.0
20210605,80904328951508,TME,0,105,0,0.7274776373411901,37764,3023,0.0012931154400000003,0.0
20210605,30400461864295,TME,0,104,105,0.2214922455319187,262,25,4.362999999999999E-5,0.0
20210605,80303373095787,QQ系,0,104,204,0.05378749506260322,4678,40,8.313000000000005E-5,0.0
20210605,90805444657273,CSIG,1,104,0,0.0,0,0,0.0,0.0
20210605,70702022115052,TKD,0,405,204,0.6303082692355438,4286493,42923,0.11027105171000004,0.0
20210605,50604428212896,TKD,0,302,0,3.0328565366620075,5152743,80524,0.01301278162999999,0.0
20210605,70601378118790,TME,1,301,0,0.0,0,0,0.0,9803.35
20210605,50605442246954,IEG,0,107,0,0.019047619047619046,80,2,1.5099999999999997E-6,0.0
20210605,20306444885088,IEG,0,204,108,0.027717391304347826,1633,4,4.24E-6,0.0
20210605,60704472578903,TME,0,405,108,0.0,3,0,0.0,0.0
20210605,70304481261296,TME,1,302,0,0.0,0,0,0.0,1979.13
20210605,60005012352827,QQ系,1,405,204,0.0,0,0,0.0,114525.24000000002
20210605,20102414297987,IEG,0,301,108,0.0,40,0,6.5E-7,0.0
20210605,10907511528330,TME,0,104,105,0.037037037037037035,145,4,4.178900000000001E-7,0.0
20210605,40706426556602,QQ系,1,106,0,0.0,0,0,0.0,133.12
20210605,30607480914543,阅文系,0,403,0,0.042270531400966184,173,4,4.0E-8,0.0
20210605,30004260366441,CSIG,0,105,10801,0.0,1,0,4.5999999999999994E-7,0.0
20210605,40504315369553,TME,0,315,405,0.375,68,3,3.0E-8,0.0
20210605,90503492650537,IEG,0,205,0,0.025342625672699976,1163,3,1.3180659999999998E-5,0.0
20210605,80303373095787,QQ系,1,105,108,0.0,0,0,0.0,0.0
20210605,60402262989318,CSIG,0,10801,0,7.342931924301764,50863,1454,0.0036635394299999987,0.0
20210605,60608308136142,IEG,0,302,205,3.850363829873455,22757,588,0.0015739299999999999,0.0
20210605,60005012352827,TKD,1,315,204,0.0,0,0,0.0,0.0
20210605,50002495342288,TME,0,104,10801,0.038022408344899734,1850,58,2.133999999999999E-5,0.0
20210605,90903124471793,其他,0,315,0,0.0,10,0,0.0,0.0
20210605,80303373095787,QQ系,1,405,0,0.0,0,0,0.0,814.28
20210605,40903398619789,TME,0,412,0,0.07367244447980609,73,1,8.402799999999997E-7,0.0
20210605,70609460544983,IEG,0,301,108,0.0027303754266211604,1347,4,2.9E-6,0.0
20210605,40701410311452,QQ系,1,105,10801,0.0,0,0,0.0,0.0
20210605,70608348419857,IEG,0,105,10801,0.033239540198493026,5532,62,0.00260715,0.0
20210605,70707452477964,阅文系,0,405,204,0.018029823916286915,3622,22,3.2647900000000006E-6,0.0
20210605,10600415585766,IEG,0,104,204,0.010917030567685589,1277,5,2.6730000000000003E-5,0.0
20210605,10600415585766,IEG,1,104,0,0.0,0,0,0.0,2341.61
20210605,50807530695352,TME,1,405,0,0.0,0,0,0.0,930.7
20210605,90704445965875,IEG,0,301,0,0.04081632653061224,113,4,2.4400000000000004E-6,0.0
20210605,50806409090287,TME,0,107,0,0.0,2,0,0.0,0.0
20210605,50104416453989,未分组1,0,104,10801,0.015209125475285171,1370,8,3.3261E-4,388.0
20210605,60402262989318,CSIG,0,301,204,0.0,1,0,0.0,0.0
20210605,30605462917931,IEG,0,104,10801,0.015824919685142214,775,10,6.544999999999999E-5,0.0
20210605,70506421868294,TKD,0,104,315,1.0694378825214224,1088763,12471,0.01822713283,61491.280000000006
20210605,40301325569554,TME,0,105,10801,0.8176279200184513,34871,300,0.003105230079999999,0.0
20210605,60608308136142,IEG,0,104,105,0.11504555027133495,913886,11563,0.025421165290000006,1196.9399999999998
20210605,10600415585766,IEG,0,204,0,0.04572124541346182,35346,198,9.152547699999996E-4,0.0
20210605,30208368992837,TKD,1,402,0,0.0,0,0,0.0,62.0
20210605,40106476583359,未分组1,0,121,0,0.0,20,0,2.0E-8,0.0
20210605,20306444885088,IEG,0,204,0,0.037566004960573274,22492,84,6.129395000000001E-5,0.0
20210605,60508439594416,TME,1,405,0,0.0,0,0,0.0,400.0
20210605,60005012352827,QQ系,0,105,10801,0.1234506957700827,100127,1909,0.007826363599999999,0.0
20210605,70905490183934,IEG,0,302,0,0.0,1,0,3.2E-7,0.0
20210605,20604530875002,TME,1,204,205,0.0,0,0,0.0,0.0
20210605,30206388181212,IEG,0,205,0,0.0,1,0,2.0E-8,0.0
20210605,50605442246954,IEG,1,204,108,0.0,0,0,0.0,0.0
20210605,20201368893836,TKD,0,205,0,2.250831777071887,48731,479,9.282387000000001E-4,0.0
20210605,80309495536503,未分组1,1,405,0,0.0,0,0,0.0,4480.43
20210605,40106476583359,阅文系,0,302,119,0.0,8,0,0.0,0.0
20210605,50806409090287,TME,0,204,205,0.2543568015098572,64,2,2.76E-6,0.0
20210605,40504400147134,阅文系,1,302,0,0.0,0,0,0.0,0.0
20210605,60807476850604,TKD,0,105,10801,0.09666299999581945,88877,179,0.0025968461599999997,0.0
20210605,20605460089933,IEG,1,105,0,0.0,0,0,0.0,0.0
20210605,60003454983821,TME,1,301,0,0.0,0,0,0.0,1471.76
20210605,30400461864295,TME,0,104,204,0.14285714285714285,48,4,2.58E-6,0.0
20210605,30400461864295,TME,0,10801,0,297.624014131089,3388,195,5.250128699999997E-4,0.0
20210605,90100326256701,IEG,0,405,205,0.0,5,0,3.0E-8,0.0
20210605,60402262989318,CSIG,1,104,10801,0.0,0,0,0.0,4266.6
20210605,80309495536503,未分组1,0,205,0,0.009259259259259259,215,1,2.20707E-6,0.0
20210605,30607480914543,阅文系,0,204,0,1.5661193012144723,2818972,212317,0.08860769138999999,6617.3
20210605,40706426556602,QQ系,0,301,204,0.04113821138211382,400,15,6.359999999999999E-6,0.0
20210605,50308424081820,TME,1,105,10801,0.0,0,0,0.0,0.0
20210605,40504315369553,TME,0,302,205,0.5041180235659879,9723,104,1.209E-4,0.0
20210605,20306444885088,IEG,0,105,204,0.0,4,0,2.0E-8,0.0
20210605,20805465563596,QQ系,1,104,0,0.0,0,0,0.0,31.92
20210605,60005012352827,TKD,0,108,0,0.013513513513513514,152,1,3.0000000000000004E-8,0.0
20210605,60005012352827,QQ系,0,302,0,0.33950731196574374,16453,391,4.179520999999999E-4,0.0
20210605,30607480914543,阅文系,1,402,0,0.0,0,0,0.0,76.73
20210605,70608348419857,IEG,1,104,108,0.0,0,0,0.0,0.0
20210605,70804376351702,IEG,1,405,0,0.0,0,0,0.0,52.94
20210605,50308424081820,TME,1,204,205,0.0,0,0,0.0,0.0
20210605,30800591023329,TME,0,104,0,0.3961853829388422,230327,8576,0.0017789746299999988,374.80999999999995
20210605,90603469797199,TME,0,405,409,0.0,3,0,1.0E-8,0.0
20210605,50806409090287,TME,1,105,0,0.0,0,0,0.0,93.96
20210605,90505451424076,IEG,1,301,0,0.0,0,0,0.0,6.7
20210605,70506421868294,TKD,0,105,0,1.8258538723392728,22645600,519381,0.45636359595999965,104736.0
20210605,10509414896986,IEG,1,405,204,0.0,0,0,0.0,0.0
20210605,40903398619789,TME,0,403,0,0.0,3,0,0.0,0.0
20210605,30602476557982,CSIG,0,105,0,0.46714109165233403,1712,177,1.2924000000000008E-4,0.0
20210605,90301475842282,TME,0,405,0,0.04680640414329147,7410,94,6.339017E-5,0.0
20210605,70608348419857,IEG,0,302,0,0.06484640325528378,191,9,3.078E-5,0.0
20210605,70006563700470,TME,1,10801,0,0.0,0,0,0.0,0.0
20210605,40604491829077,IEG,0,10801,0,0.027967195336048762,3852,17,0.0010022599999999998,0.0
20210605,50007452537563,其他,1,105,0,0.0,0,0,0.0,101.4
20210605,50807530695352,TME,1,405,204,0.0,0,0,0.0,341.98
20210605,60305460411544,阅文系,1,104,10801,0.0,0,0,0.0,15626.16
20210605,20209449293196,TME,1,302,205,0.0,0,0,0.0,0.0
20210605,20102414297987,IEG,0,104,108,0.033832833832833836,719,6,3.126E-5,0.0
20210605,10707405966597,QQ系,1,302,0,0.0,0,0,0.0,215.72
20210605,80909368092923,IEG,0,108,0,0.020833333333333332,55,1,9.000000000000001E-7,0.0
20210605,20201368893836,TKD,0,107,0,0.08334978375425502,21291,250,1.8963529000000002E-4,0.0
20210605,20201368893836,TKD,0,406,0,0.0,22,0,1.2E-7,0.0
20210605,40903398619789,TME,0,104,204,0.07043550619899447,1443,25,5.075E-5,0.0
20210605,70506421868294,TKD,1,301,204,0.0,0,0,0.0,0.0
20210605,40903398619789,TME,0,302,205,1.3710319646199545,1070,22,1.2119999999999997E-5,0.0
20210605,60005012352827,QQ系,1,405,205,0.0,0,0,0.0,19961.739999999998
20210605,30605462917931,IEG,0,104,105,0.006756756756756757,112,1,1.1299999999999998E-6,0.0
20210605,60005012352827,TKD,0,315,405,0.0,2,0,0.0,0.0
20210605,90205493587472,IEG,0,10801,0,0.0,9,0,2.9E-7,0.0
20210605,70609460544983,IEG,0,204,205,0.004273504273504273,2143,3,1.0373399999999993E-5,0.0
20210605,10309012621387,QQ系,0,405,409,0.6078324174890157,6326,62,1.6891999999999998E-4,0.0
20210605,60704472578903,TME,0,302,205,0.0290985110619059,606,6,2.35E-6,0.0
20210605,50807530695352,TME,0,302,119,0.0,7,0,0.0,0.0
20210605,80304215099367,CSIG,1,104,10801,0.0,0,0,0.0,0.0
20210605,30605462917931,IEG,1,204,0,0.0,0,0,0.0,0.0
20210605,70006491319394,QQ系,1,105,0,0.0,0,0,0.0,0.0
20210605,30400461864295,TME,0,301,205,0.0,1,0,8.0E-8,0.0
20210605,90205493587472,IEG,1,104,0,0.0,0,0,0.0,0.0
20210605,40707432255536,IEG,1,405,205,0.0,0,0,0.0,0.0
20210605,30506472073904,TME,0,301,205,0.0196078431372549,60,1,1.2797999999999999E-7,0.0
20210605,70809455792733,CSIG,0,105,0,0.047619047619047616,946,5,1.2599999999999998E-6,0.0
20210605,70804376351702,IEG,0,205,0,0.0,15,0,1.0999999999999998E-7,0.0
20210605,30502474797090,CSIG,0,409,0,10.367911397521176,224,17,1.3950000000000002E-5,0.0
20210605,10309012621387,QQ系,1,104,204,0.0,0,0,0.0,4496.110000000001
20210605,60005012352827,QQ系,1,104,315,0.0,0,0,0.0,6925.52
20210605,70506421868294,TKD,0,105,204,0.23987958257792744,47685,618,0.00104789598,546.0
20210605,70601378118790,TME,0,204,108,0.0,38,0,6.03335E-6,0.0
20210605,60005012352827,TKD,0,204,0,0.047767569687842654,16369,131,1.5744505E-4,0.0
20210605,70405412545955,IEG,0,302,0,0.0,224,0,1.2456259999999995E-5,0.0
20210605,30607480914543,阅文系,0,302,119,0.12962962962962962,101,3,2.7999999999999997E-7,0.0
20210605,40706426556602,未分组1,0,104,204,0.16923076923076924,140,22,4.2637000000000013E-7,0.0
20210605,60303415282763,IEG,0,105,0,0.01581826771012226,2027,15,6.941999999999998E-5,39.88
20210605,50806409090287,TME,0,104,204,0.0,137,0,4.4999999999999976E-6,0.0
20210605,70506421868294,TKD,0,405,402,0.8783869165644288,20585,470,4.3956404999999994E-4,0.0
20210605,40301325569554,TME,1,204,0,0.0,0,0,0.0,24563.14
20210605,10509414896986,IEG,0,302,0,0.0,20,0,7.9E-7,0.0
20210605,50007452537563,其他,0,405,0,0.590456298446531,145603,6642,0.006359530690000001,0.0
20210605,60005012352827,TKD,1,405,0,0.0,0,0,0.0,4273.03
20210605,60807476850604,TKD,0,119,0,57.03524554217304,566,4,8.866999999999999E-5,0.0
20210605,70908422871965,阅文系,0,405,409,0.19047619047619047,67,8,1.88329E-6,0.0
20210605,60508439594416,TME,0,302,0,0.0,6,0,7.0E-8,0.0
20210605,10506450549984,IEG,1,104,105,0.0,0,0,0.0,0.0
20210605,50901413830594,IEG,0,104,10801,0.009897814582816182,909,6,5.370999999999998E-5,0.0
20210605,30005422732564,其他,0,104,108,0.0,4,0,3.0E-8,0.0
20210605,20900420119451,QQ系,1,104,105,0.0,0,0,0.0,0.0
20210605,10600415585766,IEG,0,10801,0,0.1841536795028699,124512,720,0.013149306969999998,2040.0
20210605,80304215099367,CSIG,0,301,0,0.02307264409936928,19824,399,4.127499999999998E-4,0.0
20210605,70601378118790,TME,1,405,204,0.0,0,0,0.0,0.0
20210605,70601378118790,TME,0,302,0,0.5755865832934747,301304,9215,0.0033217128600000014,0.0
20210605,70601378118790,TME,1,405,205,0.0,0,0,0.0,0.0
20210605,50308424081820,TME,0,402,10009,0.14285714285714285,6,1,3.0E-7,0.0
20210605,70707452477964,阅文系,1,10801,0,0.0,0,0,0.0,0.0
20210605,70707452477964,阅文系,1,204,108,0.0,0,0,0.0,0.0
20210605,60005012352827,QQ系,0,405,205,0.13719767723418105,248410,6836,0.00954786561,0.0
20210605,60005012352827,QQ系,1,302,0,0.0,0,0,0.0,95.81
20210605,30607480914543,阅文系,1,302,204,0.0,0,0,0.0,0.0
20210605,70800426750600,QQ系,0,105,10801,0.25152455057520257,28664,911,0.010052406810000006,0.0
20210605,40301325569554,TME,1,104,108,0.0,0,0,0.0,0.0
20210605,80309495536503,未分组1,0,204,0,0.059068681461626686,180072,619,0.001865849479999999,0.0
20210605,80303373095787,QQ系,1,105,10801,0.0,0,0,0.0,1978.0
20210605,60402262989318,CSIG,1,107,0,0.0,0,0,0.0,224.61
20210605,50807530695352,TME,0,121,0,0.05263157894736842,39,3,1.2808999999999998E-7,0.0
20210605,40706426556602,QQ系,1,104,0,0.0,0,0,0.0,184527.03000000003
20210605,10509414896986,IEG,0,405,205,0.17679161127368334,2489,114,5.960019000000002E-5,0.0
20210605,70304481261296,TME,0,301,205,0.3,56,3,1.1299999999999998E-6,0.0
20210605,90603469797199,TME,0,405,108,0.0,2,0,1.0E-8,0.0
20210605,30400461864295,TME,0,403,0,0.0,3,0,0.0,0.0
20210605,50807530695352,TME,0,402,10009,0.0,1,0,1.8E-7,0.0
20210605,50308424081820,TME,1,315,204,0.0,0,0,0.0,0.0
20210605,50308424081820,TME,0,302,119,0.07692307692307693,37,1,9.999999999999998E-8,0.0
20210605,30208368992837,TKD,1,107,0,0.0,0,0,0.0,0.0
20210605,20900420119451,QQ系,0,405,205,0.027108970929195647,1012,8,1.5426500000000004E-6,0.0
20210605,80909368092923,IEG,1,104,0,0.0,0,0,0.0,4806.26
20210605,40706426556602,QQ系,1,302,121,0.0,0,0,0.0,455.52
20210605,50308424081820,TME,0,405,108,0.18421052631578946,74,7,2.389999999999999E-6,0.0
20210605,70905490183934,IEG,0,405,0,0.03252084985856087,381,5,8.738969999999998E-6,0.0
20210605,30800591023329,TME,1,301,0,0.0,0,0,0.0,1571.9499999999998
20210605,60303415282763,IEG,0,204,108,0.07142857142857142,193,2,8.439999999999999E-6,0.0
20210605,40604491829077,IEG,1,104,10801,0.0,0,0,0.0,0.0
20210605,60305460411544,阅文系,1,301,0,0.0,0,0,0.0,7737.719999999999
20210605,50308424081820,TME,1,405,402,0.0,0,0,0.0,0.0
20210605,40807403425677,应用宝,0,106,0,0.0,14,0,8.499999999999998E-7,0.0
20210605,30302471412393,QQ系,0,302,119,0.0,3,0,0.0,0.0
20210605,80303373095787,QQ系,1,315,204,0.0,0,0,0.0,0.0
20210605,40504315369553,TME,1,315,0,0.0,0,0,0.0,10255.259999999998
20210605,60305460411544,阅文系,0,105,0,0.15653462480410854,124952,698,9.722184800000001E-4,841.85
20210605,10005398496922,IEG,1,104,204,0.0,0,0,0.0,254.82
20210605,60005012352827,TKD,0,204,205,0.04037081339712918,4966,15,3.528999999999999E-5,0.0
20210605,50605442246954,IEG,1,301,0,0.0,0,0,0.0,336.69
20210605,40903398619789,TME,0,405,205,0.1729617811963344,41259,874,3.3791822999999993E-4,0.0
20210605,40106476583359,阅文系,1,402,0,0.0,0,0,0.0,0.0
20210605,40701410311452,QQ系,1,105,0,0.0,0,0,0.0,74.08
20210605,90704445965875,IEG,1,108,0,0.0,0,0,0.0,0.0
20210605,40504315369553,未分组1,1,301,0,0.0,0,0,0.0,4.11
20210605,40706426556602,QQ系,1,403,0,0.0,0,0,0.0,0.0
20210605,70908422871965,阅文系,0,108,0,0.09438368027708305,1989,133,3.7279769999999986E-5,0.0
20210605,70608348419857,IEG,0,10801,0,0.0581714271775515,39606,499,0.01679061458,0.0
20210605,70601378118790,TME,0,104,0,0.351002511149202,531236,14548,0.006357523720000005,23.11
20210605,40109452819930,IEG,0,302,205,0.0,9,0,0.0,0.0
20210605,40809434919914,CSIG,0,10801,0,0.0,1,0,3.0E-8,0.0
20210605,30602476557982,CSIG,0,405,204,0.17121210800209627,302,33,1.0079999999999997E-5,0.0
20210605,70608348419857,IEG,0,301,108,0.0,4,0,2.0E-7,0.0
20210605,70402488816471,IEG,0,10801,0,0.0,1,0,1.0E-8,0.0
20210605,90505451424076,IEG,1,204,0,0.0,0,0,0.0,0.0
20210605,70800426750600,QQ系,0,10801,0,1.6387093534824801,88795,1648,0.021923965860000005,0.0
20210605,10005398496922,IEG,1,204,205,0.0,0,0,0.0,0.0
20210605,50007452537563,其他,1,302,0,0.0,0,0,0.0,0.0
20210605,30607480914543,阅文系,1,104,105,0.0,0,0,0.0,3015.14
20210605,30208368992837,TKD,0,204,0,0.37243992530038245,483541,7295,0.007369584129999999,250.0
20210605,70707452477964,阅文系,0,105,204,0.0,12,0,2.0139999999999997E-8,0.0
20210605,60807476850604,TKD,1,301,0,0.0,0,0,0.0,1466.0900000000001
20210605,40701410311452,QQ系,0,104,10801,0.11359478944934295,8619,96,7.067412999999999E-5,0.0
20210605,50901413830594,IEG,0,205,0,0.0,4,0,6.999999999999999E-8,0.0
20210605,50206368215858,IEG,1,204,108,0.0,0,0,0.0,0.0
20210605,50806409090287,TME,0,405,204,0.02504087688487858,1904,22,2.0950072999999993E-4,0.0
20210605,90301475842282,TME,0,402,0,0.01370002802832302,162,2,2.9615999999999997E-7,0.0
20210605,50308424081820,TME,0,405,0,1.1909708741334222,135097,8043,0.004946329690000001,0.0
20210605,20906306793614,TKD,0,302,0,0.0,85,0,6.0E-8,0.0
20210605,40701410311452,QQ系,0,104,0,0.11705182499708951,118165,945,5.646173999999996E-4,0.0
20210605,70006563700470,TME,1,104,108,0.0,0,0,0.0,0.0
20210605,20201368893836,TKD,1,405,0,0.0,0,0,0.0,24637.600000000002
20210605,70506421868294,TKD,1,104,105,0.0,0,0,0.0,227594.62
20210605,60305460411544,阅文系,0,409,0,20.423459243774413,287,3,4.94007E-6,0.0
20210605,20306444885088,IEG,0,104,315,0.0,13,0,5.0000000000000004E-8,0.0
20210605,20906306793614,TKD,0,301,0,0.0035704594893403983,26441,80,1.0027999999999997E-4,0.0
20210605,80303373095787,QQ系,1,402,0,0.0,0,0,0.0,0.0
20210605,80605561822013,IEG,0,106,0,0.0,1,0,0.0,0.0
20210605,80904328951508,TME,0,405,205,0.052801154689904886,1729,52,1.6613E-5,0.0
20210605,80904328951508,TME,0,205,0,0.12274103032471055,466,15,9.814299999999997E-6,0.0
20210605,10309012621387,QQ系,0,10801,0,26.79350509821231,5194525,59642,0.1366259156299999,48063.649999999994
20210605,50807530695352,TME,1,204,205,0.0,0,0,0.0,0.0
20210605,60003454983821,TME,0,10010,0,0.25,3,1,1.0E-8,0.0
20210605,80904328951508,TME,0,204,0,1.7065471015233669,179269,13764,0.013656847959999996,4600.0
20210605,70905490183934,IEG,0,104,10801,0.024806008688987247,1188,13,9.460000000000002E-5,0.0
20210605,30607480914543,阅文系,0,105,0,3.648078783165379,268892,12852,0.006466720389999998,40.93
20210605,50308424081820,TME,0,405,204,0.12922928839912876,46750,1578,0.001938868659999997,0.0
20210605,20900420119451,QQ系,0,405,0,0.00842570913698887,14153,39,2.023431E-5,0.0
20210605,60003454983821,TME,1,402,0,0.0,0,0,0.0,0.0
20210605,50106403385474,IEG,0,405,0,0.005000000198682149,28,1,1.0599999999999998E-6,0.0
20210605,70100221174573,CSIG,1,105,10801,0.0,0,0,0.0,0.0
20210605,70908422871965,阅文系,0,104,204,0.08205756397341593,509,31,5.426649999999997E-6,0.0
20210605,70506421868294,TKD,1,405,0,0.0,0,0,0.0,744595.08
20210605,40706426556602,QQ系,0,301,0,72.33671875548069,45554841,809121,0.18216378449999995,24236.720000000005
20210605,70609460544983,IEG,1,104,204,0.0,0,0,0.0,0.0
20210605,60003454983821,TME,0,405,204,0.0996223553139843,2588,122,9.497599999999999E-6,0.0
20210605,70608348419857,IEG,1,204,0,0.0,0,0,0.0,14403.11
20210605,50901413830594,IEG,1,104,0,0.0,0,0,0.0,22.79
20210605,50206368215858,IEG,1,204,205,0.0,0,0,0.0,0.0
20210605,70707452477964,阅文系,1,302,0,0.0,0,0,0.0,0.0
20210605,60005012352827,QQ系,0,301,204,0.005761498479945082,360,4,2.73E-6,0.0
20210605,50206368215858,IEG,1,105,10801,0.0,0,0,0.0,0.0
20210605,20209449293196,TME,0,10801,0,0.014722857855682017,1477,11,1.5285999999999997E-4,0.0
20210605,30005422732564,其他,1,301,0,0.0,0,0,0.0,123.0
20210605,50807530695352,TME,1,204,108,0.0,0,0,0.0,0.0
20210605,70702022115052,其他,1,405,0,0.0,0,0,0.0,0.0
20210605,20209449293196,TME,1,108,0,0.0,0,0,0.0,0.0
20210605,10309012621387,QQ系,1,301,108,0.0,0,0,0.0,2856.0
20210605,70608348419857,IEG,0,405,205,0.11625001295332842,16908,654,0.0042380377799999995,0.0
20210605,50604428212896,TKD,1,315,0,0.0,0,0,0.0,19794.610000000004
20210605,50002495342288,TME,0,402,0,0.014952481754364507,224,3,6.3384E-7,0.0
20210605,40706426556602,QQ系,1,301,10801,0.0,0,0,0.0,1200.0
20210605,40706426556602,未分组1,1,105,10801,0.0,0,0,0.0,0.0
20210605,90301475842282,TME,1,10801,0,0.0,0,0,0.0,0.0
20210605,50206368215858,IEG,1,104,10801,0.0,0,0,0.0,16146.48
20210605,30005422732564,其他,1,10801,0,0.0,0,0,0.0,2325.0
20210605,70006563700470,TME,0,301,0,0.321547972927085,32823,906,9.432477899999996E-4,110.05
20210605,80904328951508,TME,0,315,204,0.0,2,0,4.999999999999999E-8,0.0
20210605,50007452537563,其他,0,105,108,0.0,3,0,1.0E-8,0.0
20210605,70702022115052,TKD,0,104,204,0.38890714951079147,752085,11115,0.010063803520000004,3400.3
20210605,30607480914543,阅文系,1,315,204,0.0,0,0,0.0,0.0
20210605,70608348419857,IEG,0,301,0,0.05010361128338913,781,25,9.887999999999997E-5,391.02
20210605,30607480914543,阅文系,1,119,0,0.0,0,0,0.0,0.0
20210605,70707452477964,阅文系,1,105,108,0.0,0,0,0.0,0.0
20210605,30602476557982,CSIG,1,121,0,0.0,0,0,0.0,0.0
20210605,60003454983821,TME,0,315,0,2.8480796088502895,52225,16508,0.003038737370000001,0.0
20210605,70506421868294,TKD,0,104,0,0.9314677699768268,121639633,2261560,1.6191561367699996,758834.6399999999
20210605,10604328256510,TME,1,405,0,0.0,0,0,0.0,222.89
20210605,20201368893836,TKD,0,302,318,0.0,1,0,0.0,0.0
20210605,20900420119451,QQ系,0,10801,0,0.013217330925703222,4257,12,5.1740199999999996E-5,0.0
20210605,40707432255536,IEG,0,104,0,0.08458018634596355,21880,200,3.157696399999999E-4,0.0
20210605,30502474797090,CSIG,1,10801,0,0.0,0,0,0.0,0.0
20210605,20102414297987,IEG,0,405,205,0.14970194620010271,16926,340,6.543698099999999E-4,0.0
20210605,30602476557982,CSIG,1,104,105,0.0,0,0,0.0,36.0
20210605,70702022115052,TKD,0,104,108,0.14348038278960606,148098,1179,0.0014402415299999995,380.0
20210605,10309012621387,QQ系,1,302,0,0.0,0,0,0.0,1309.39
20210605,10907511528330,TME,1,204,108,0.0,0,0,0.0,0.0
20210605,20102414297987,IEG,1,105,0,0.0,0,0,0.0,1485.82
20210605,70702022115052,TKD,1,302,318,0.0,0,0,0.0,0.0
20210605,50309348389211,IEG,1,204,0,0.0,0,0,0.0,0.0
20210605,50104416453989,未分组1,0,105,0,0.0,103,0,1.3729999999999999E-5,0.0
20210605,30806358632143,IEG,1,104,0,0.0,0,0,0.0,21741.44
20210605,30506472073904,TME,0,405,204,0.04121349417292773,25136,371,7.746924000000001E-4,0.0
20210605,10005398496922,IEG,1,10801,0,0.0,0,0,0.0,16871.31
20210605,70707452477964,阅文系,1,301,108,0.0,0,0,0.0,0.0
20210605,30800591023329,TME,0,104,105,0.1650770700778272,33714,1100,2.4551667999999987E-4,0.0
20210605,90603469797199,TME,0,204,0,0.2062318439643802,18328,840,2.2338863999999997E-4,168.98
20210605,90100326256701,IEG,1,301,0,0.0,0,0,0.0,0.0
20210605,50002495342288,TME,0,302,0,0.6913396194577217,27,2,8.399999999999999E-7,0.0
20210605,80605561822013,IEG,0,405,204,0.07142857142857142,7,1,2.1999999999999998E-7,0.0
20210605,30208368992837,TKD,0,107,0,0.018518518518518517,92,1,4.66E-6,0.0
20210605,40504315369553,TME,1,108,0,0.0,0,0,0.0,201.74
20210605,40903398619789,TME,0,105,10801,0.05323232185327266,3382,44,2.6090989E-4,0.0
20210605,10604328256510,TME,0,104,105,0.19444240649885258,976,43,1.5609999999999995E-5,0.0
20210605,90301475842282,TME,1,204,0,0.0,0,0,0.0,690.13
