process_date,site_id,gid1,trace_has_click,smart_optimization_goal,second_goal,valid_exposure_pctr,valid_click_smart_pcvr,adjusted_smart_pcvr,vc_pcvr_bias,exposure_cnt,click_cnt,trace_cnt,active_num,real_cost_micros,gmv
20210605,30206388181212,IEG,0,104,0,3895471997696,787054,750813,4.722882866859436,656,5,4,3,56.32999999999997,707.9
20210605,90301475842282,TME,1,405,204,0,0,0,0.0,0,0,3,0,0.0,0.0
20210605,10604328256510,TME,1,205,0,0,0,0,0.0,0,0,16,0,0.0,0.0
20210605,10907511528330,TME,0,104,108,1157157992448,0,0,0.0,37,0,0,0,0.30000000000000004,0.0
20210605,10907511528330,TME,0,301,205,451035009024,0,0,0.0,13,0,0,0,0.22,0.0
20210605,50605442246954,IEG,0,204,0,4283211584442176,151748629,163171908,5768.898616552353,217013,4120,109,22,21980.24463000001,5913.57
20210605,50605442246954,IEG,0,104,10801,255556010949376,46713789,46402993,247.84668144583702,31763,244,2993,4,6015.077499999998,0.0
20210605,60608308136142,IEG,1,204,0,0,0,0,0.0,0,0,142516,226,0.0,23179.94
20210605,20306444885088,IEG,0,405,108,635917002112,4736,4736,1.0,154,1,0,0,1.22,0.0
20210605,70707452477964,阅文系,0,104,105,646749094726528,1986039,1995431,673.8078981041908,10274,628,0,0,40.66312999999998,0.0
20210605,70707452477964,阅文系,1,106,0,0,0,0,0.0,0,0,114,0,0.0,0.0
20210605,50308424081820,TME,0,301,205,3144008015872,670807,671094,3.0048162937164307,52,3,0,0,0.8500000000000001,0.0
20210605,40706426556602,未分组1,1,204,108,0,0,0,0.0,0,0,4,0,0.0,0.0
20210605,20604530875002,TME,1,10801,0,0,0,0,0.0,0,0,1091,0,0.0,0.0
20210605,70800426750600,QQ系,0,104,10801,1183392978729728,105692924,106205146,1303.322520017624,66982,1164,2624,2,15643.230269999993,2200.0
20210605,40701410311452,QQ系,1,104,108,0,0,0,0.0,0,0,31,0,0.0,0.0
20210605,40701491823377,CSIG,0,302,205,978187003392,0,0,0.0,32,0,0,0,0.0,0.0
20210605,40701491823377,CSIG,0,10801,0,10582848016384,257,257,5.0,324,5,0,0,0.37999999999999995,0.0
20210605,20105445936502,未分组1,1,405,0,0,0,0,0.0,0,0,25499,356,0.0,23878.79
20210605,40604491829077,IEG,0,104,106,23796077008256,2003668,2014381,15.196710228919983,2882,15,0,0,146.04999999999995,0.0
20210605,60807476850604,TKD,0,405,403,227206999680,33986,33986,1.0,83,1,0,0,4.76,0.0
20210605,30605462917931,IEG,1,104,10801,0,0,0,0.0,0,0,494,3,0.0,0.0
20210605,10707405966597,QQ系,1,7,0,0,0,0,0.0,0,0,418,0,0.0,0.0
20210605,20201368893836,TKD,0,104,106,49288405874999680,1352850261,1367056657,51636.930014282465,2073763,47821,19689,72,18127.36886,6670.5599999999995
20210605,50906420844971,IEG,0,405,204,6907303998208,253434,253434,9.0,534,9,0,0,70.05505000000002,0.0
20210605,80909368092923,IEG,0,204,205,1548066006400,0,0,0.0,180,0,0,0,32.86083,0.0
20210605,90503492650537,IEG,0,104,0,372928797039104,30121451,30469816,446.92694133520126,48484,355,0,0,920.900359999999,0.0
20210605,70506421868294,TKD,0,105,204,670382353944640,21711242,21580519,615.9782365560532,47685,618,22287,6,1047.8959800000002,546.0
20210605,40109452819930,IEG,0,105,10801,292023000064,0,0,0.0,27,0,0,0,6.259999999999999,0.0
20210605,20209449293196,TME,1,301,0,0,0,0,0.0,0,0,3699,461,0.0,505.78000000000003
20210605,70601378118790,TME,0,405,204,182109647016064,387288,386300,203.56326138973236,6349,203,0,0,133.93739999999997,0.0
20210605,50007452537563,其他,1,104,204,0,0,0,0.0,0,0,27,0,0.0,0.0
20210605,40301325569554,TME,1,7,0,0,0,0,0.0,0,0,635,0,0.0,0.0
20210605,50904485673781,IEG,0,10801,0,2451991997632,113355,113355,3.0,257,3,6,0,24.52,0.0
20210605,50807530695352,TME,1,108,0,0,0,0,0.0,0,0,54,0,0.0,0.0
20210605,50206368215858,IEG,0,104,10801,281339082855616,26970800,26618687,257.6989041417837,19567,259,223,4,5740.188740000002,0.0
20210605,50806409090287,TME,0,104,204,986019992576,0,0,0.0,137,0,0,0,4.5,0.0
20210605,20201368893836,TKD,0,301,204,46439999488,975032,975032,1.0,3,1,0,0,0.0,0.0
20210605,60005012352827,QQ系,0,10801,0,26393205598528576,114423920,129627900,555977.16589728,994652,28277,465151,14,79834.19162000001,10290.609999999999
20210605,30506472073904,TME,0,105,10801,90327960024896,1612446,1613220,75.02804428339005,8179,73,0,0,541.7539600000001,0.0
20210605,90704445965875,IEG,0,7,0,2615005007872,0,0,0.0,46,0,0,0,0.92,0.0
20210605,40706426556602,QQ系,0,405,409,73950272094976,13625,118843,1984.442006111145,1673,63,0,0,15.789999999999997,0.0
20210605,20102414297987,IEG,0,405,205,449342486174784,7679847,7685684,342.36116248369217,16926,340,0,0,654.36981,0.0
20210605,50605442246954,IEG,0,105,0,2835512584882816,206314658,207682274,2983.6389565467834,263325,2419,122,3,14946.375100000007,120.0
20210605,90301475842282,TME,0,104,105,24968414998144,548583,548583,19.0,1345,19,0,0,13.689999999999992,0.0
20210605,60005012352827,QQ系,1,405,108,0,0,0,0.0,0,0,1718,3,0.0,2200.0
20210605,70006563700470,TME,0,104,204,40942117038080,526384,527006,40.05886089801788,931,40,0,0,27.27754999999999,0.0
20210605,50906420844971,IEG,0,405,205,9258159983104,62091,62091,4.0000001192092896,252,4,0,0,19.927359999999997,0.0
20210605,70405412545955,IEG,0,105,10801,50330348017280,5455101,5455101,32.0,4375,32,10,4,1504.0950899999998,0.0
20210605,60608308136142,IEG,0,105,106,417516461017472,35271917,35724141,408.67718601226807,19021,398,18,0,1364.63472,0.0
20210605,30607480914543,阅文系,1,107,0,0,0,0,0.0,0,0,33069,81,0.0,1441.6899999999996
20210605,40706426556602,QQ系,0,104,10801,47544375977451520,645778130,651498998,70640.09541234374,1434262,52305,608985,266,60057.7498,52266.4
20210605,10406450945135,阅文系,0,405,204,30337159003712,1361976,1410859,30.49157178401947,5035,30,0,0,231.07387,0.0
20210605,60003454983821,TME,0,204,0,2921940231986560,13903149,15681020,106986.1831907332,43887,2860,27,1,1608.7688699999985,414.08
20210605,30800591023329,TME,1,402,0,0,0,0,0.0,0,0,16,0,0.0,0.0
20210605,40504315369553,未分组1,0,405,0,31962905972736,347380,341519,30.549482583999634,3236,29,0,0,34.58552000000001,0.0
20210605,50605442246954,IEG,0,107,0,412456001664,205177,205177,2.0,80,2,0,0,1.51,0.0
20210605,90603469797199,TME,0,104,204,2920000000,0,0,0.0,1,0,0,0,0.0,0.0
20210605,40706426556602,QQ系,0,405,108,20687133989568,13808,12107,20.104683876037598,372,21,0,0,2.0799,0.0
20210605,70304481261296,TME,0,105,106,43365975064576,889252,893167,99.17361068725586,547,41,0,0,5.429999999999998,0.0
20210605,40706426556602,未分组1,1,104,10801,0,0,0,0.0,0,0,226,0,0.0,0.0
20210605,20201368893836,TKD,1,204,0,0,0,0,0.0,0,0,335127,476,0.0,35118.92
20210605,70707452477964,阅文系,0,405,204,24369582964864,11305,11999,23.600492000579834,3622,22,0,0,3.2647900000000005,0.0
20210605,40106476583359,阅文系,1,204,108,0,0,0,0.0,0,0,5,0,0.0,0.0
20210605,50604428212896,TKD,0,402,10009,4388575999808,10538,10538,4.0,439,4,0,0,1.5299999999999998,0.0
20210605,90903124471793,其他,0,315,0,156953999104,0,0,0.0,10,0,0,0,0.0,0.0
20210605,30208368992837,TKD,0,106,0,34489999872,0,0,0.0,4,0,0,0,0.0,0.0
20210605,50807530695352,TME,0,301,204,228844994560,0,0,0.0,1,0,0,0,0.06999999999999999,0.0
20210605,20102414297987,IEG,1,105,0,0,0,0,0.0,0,0,6719,21,0.0,1485.82
20210605,70702022115052,TKD,0,204,205,3806489791259904,88816025,90152355,3967.9951805770397,491044,3671,3,0,8688.479939999997,0.0
20210605,20306444885088,IEG,0,315,405,22603000192,0,0,0.0,12,0,0,0,0.0,0.0
20210605,60700493537595,IEG,0,405,204,88146000384,0,0,0.0,9,0,0,0,0.76,0.0
20210605,40106476583359,未分组1,1,105,204,0,0,0,0.0,0,0,66,0,0.0,0.0
20210605,50309348389211,IEG,0,301,108,8130000128,0,0,0.0,2,0,0,0,0.01,0.0
20210605,40301325569554,TME,1,205,0,0,0,0,0.0,0,0,16263,2,0.0,200.55
20210605,90505451424076,IEG,0,104,204,661876001280,82012,82012,1.0,75,1,0,0,0.9300000000000002,0.0
20210605,40301325569554,TME,1,10,0,0,0,0,0.0,0,0,61735,189,0.0,3058.17
20210605,40706426556602,未分组1,1,205,0,0,0,0,0.0,0,0,20,0,0.0,0.0
20210605,80303373095787,QQ系,1,302,0,0,0,0,0.0,0,0,3017,354,0.0,115.66999999999999
20210605,40106476583359,未分组1,1,10,0,0,0,0,0.0,0,0,222,4,0.0,84.32
20210605,50007452537563,其他,0,405,204,131869847996416,606117,590821,100.1415079087019,3725,101,0,0,204.40311,0.0
20210605,70908422871965,阅文系,1,302,0,0,0,0,0.0,0,0,603,0,0.0,0.0
20210605,30502474797090,CSIG,0,405,409,5515288979456,3414,3414,7.0,77,7,0,0,0.6599999999999999,0.0
20210605,70908422871965,阅文系,1,204,108,0,0,0,0.0,0,0,32,0,0.0,0.0
20210605,20103453324228,QQ系,0,405,0,6357522481163392,92228574,86030130,5318.830237001181,3284980,5553,0,0,7163.737240000001,0.0
20210605,60305460411544,阅文系,0,403,0,856198989824,0,0,0.0,18,0,0,0,0.0,0.0
20210605,60305460411544,阅文系,0,204,205,82691497048384,457026,479849,177.97766196727753,19065,65,0,0,47.741960000000006,0.0
20210605,10005398496922,IEG,0,107,0,3708071001216,1704,1704,1.0,297,1,0,0,3.2200000000000006,0.0
20210605,70506421868294,TKD,0,412,0,3352490001088,1528,25352,414.6840806007385,811,2,0,0,8.309999999999999,0.0
20210605,40504400147134,阅文系,0,301,108,259772705800960,58364073,58354029,225.81072014570236,6736,224,0,0,224.88999999999996,0.0
20210605,50308424081820,TME,1,105,0,0,0,0,0.0,0,0,149796,62,0.0,1310.7500000000002
20210605,50308424081820,TME,1,205,0,0,0,0,0.0,0,0,18819,3,0.0,641.98
20210605,10309012621387,QQ系,0,302,119,2671096000512,12697,12697,7.0,101,7,0,0,1.41,0.0
20210605,30605462917931,IEG,0,302,0,18353000448,0,0,0.0,1,0,0,0,0.08,0.0
20210605,60304476255988,未分组1,1,104,0,0,0,0,0.0,0,0,639,10,0.0,234.17
20210605,30506472073904,TME,0,10,0,42340000768,0,0,0.0,4,0,0,0,0.0,0.0
20210605,40701491823377,CSIG,1,315,0,0,0,0,0.0,0,0,14,1,0.0,7.78
20210605,10707405966597,QQ系,0,204,0,468058191849472,3082887,3230661,424.6294955611229,37374,366,0,0,209.63673999999997,0.0
20210605,20209449293196,TME,1,302,0,0,0,0,0.0,0,0,1034,1,0.0,65.0
20210605,60402262989318,CSIG,0,10010,0,61803999232,0,0,0.0,1,0,0,0,0.0,0.0
20210605,30607480914543,阅文系,1,105,106,0,0,0,0.0,0,0,16072,5,0.0,54.18
20210605,70707452477964,阅文系,1,405,205,0,0,0,0.0,0,0,3724,2,0.0,0.0
20210605,90503492650537,IEG,0,10,0,159144000000,0,0,0.0,27,0,0,0,0.063,0.0
20210605,50604428212896,TKD,0,104,106,361236396760663680,8099953464,8160640177,427008.233882308,19373758,366481,1235243,277,69208.30994999998,26957.3
20210605,60305460411544,阅文系,0,10801,0,6190337701616128,16447301,16914297,165504.5223838091,548662,6027,410,3,24353.270270000005,1998.68
20210605,40301325569554,TME,0,205,0,2104120508161536,7715388,8412767,62986.50535058975,85154,2024,24,0,3101.8174599999998,0.0
20210605,40106476583359,阅文系,0,301,0,186775655022464,78305519,78781740,211.86734449863434,18226,201,0,0,123.61234999999998,0.0
20210605,40106476583359,未分组1,0,405,204,2554717672246144,6400740,6448257,2326.2380729317665,26121,2275,0,0,1083.31,0.0
20210605,40301325569554,TME,1,315,204,0,0,0,0.0,0,0,216,37,0.0,0.0
20210605,20900420119451,QQ系,0,106,0,308720997888,1388,1388,1.0,51,1,0,0,0.15000000000000002,0.0
20210605,60807476850604,TKD,1,204,205,0,0,0,0.0,0,0,193,24,0.0,2860.0
20210605,40701410311452,QQ系,1,301,0,0,0,0,0.0,0,0,3736,292,0.0,506.96
20210605,90505451424076,IEG,1,405,204,0,0,0,0.0,0,0,8,0,0.0,0.0
20210605,30208368992837,TKD,1,402,0,0,0,0,0.0,0,0,51,1,0.0,62.0
20210605,20201368893836,TKD,1,107,0,0,0,0,0.0,0,0,1202,14,0.0,246.39000000000001
20210605,90603469797199,TME,1,104,0,0,0,0,0.0,0,0,1817,0,0.0,0.0
20210605,70100221174573,CSIG,0,10801,0,177909350034496,298964,602657,42441.67853099108,9072,191,671,0,273.27942,0.0
20210605,50007452537563,其他,1,104,105,0,0,0,0.0,0,0,294,0,0.0,0.0
20210605,30607480914543,阅文系,0,104,10601,59734000128,0,0,0.0,5,0,0,0,0.0,0.0
20210605,40504315369553,TME,0,302,205,97924952893952,702698,710862,106.19685566425323,9723,104,0,0,120.9,0.0
20210605,80904328951508,TME,1,302,0,0,0,0,0.0,0,0,40407,4902,0.0,1685.41
20210605,50806409090287,TME,0,205,0,9576723983808,711455,436943,6.889705061912537,275,9,0,0,65.61824999999999,0.0
20210605,70905490183934,IEG,0,302,205,188211999232,0,0,0.0,14,0,0,0,0.0,0.0
20210605,50002495342288,TME,1,409,0,0,0,0,0.0,0,0,1,0,0.0,0.0
20210605,10600415585766,IEG,0,315,0,4260999936,0,0,0.0,1,0,0,0,0.0,0.0
20210605,40504315369553,TME,1,10010,0,0,0,0,0.0,0,0,837,0,0.0,0.0
20210605,30208368992837,TKD,1,104,106,0,0,0,0.0,0,0,43032,21,0.0,2848.88
20210605,50605442246954,IEG,1,105,106,0,0,0,0.0,0,0,1725,2,0.0,0.0
20210605,10309012621387,QQ系,0,406,0,1598196998656,13992,8879,76.41628542542458,66,3,0,0,2.8800000000000003,0.0
20210605,70506421868294,TKD,0,302,106,8430361997312,3306276,3306276,5.0,170,5,0,0,0.29,0.0
20210605,30302471412393,QQ系,0,405,108,41717999680,0,0,0.0,13,0,0,0,0.05,0.0
20210605,70304481261296,TME,1,301,204,0,0,0,0.0,0,0,4,0,0.0,0.0
20210605,30208368992837,TKD,1,409,0,0,0,0,0.0,0,0,21,0,0.0,0.0
20210605,70905490183934,IEG,0,105,10801,1271780012032,0,0,0.0,94,0,0,0,28.86,0.0
20210605,40109452819930,IEG,1,405,0,0,0,0,0.0,0,0,8,0,0.0,0.0
20210605,40504315369553,TME,1,105,0,0,0,0,0.0,0,0,721980,1029,0.0,54810.99999999999
20210605,60305460411544,阅文系,1,104,106,0,0,0,0.0,0,0,34148,77,0.0,7726.13
20210605,10309012621387,QQ系,1,104,105,0,0,0,0.0,0,0,317403,729,0.0,33368.48
20210605,90704445965875,IEG,0,121,0,472648994816,60980,60980,1.0,9,1,0,0,0.19999999999999998,0.0
20210605,40106476583359,未分组1,1,104,108,0,0,0,0.0,0,0,274,0,0.0,0.0
20210605,70601378118790,TME,0,104,0,16331357867953600,92873441,101888665,42245.89704558253,530927,14545,1175,1,6356.930820000005,23.11
20210605,30605462917931,IEG,0,10801,0,4559761004416,186394,186394,5.0,693,5,24,0,151.13,0.0
20210605,30302471412393,QQ系,0,105,10801,13880373974528,284400,284053,13.326979786157608,2382,14,0,0,35.9631,0.0
20210605,70304481261296,TME,0,301,108,274635025077760,112403939,112665008,238.67678356170654,5244,236,0,0,88.32722000000001,0.0
20210605,70608348419857,IEG,0,405,205,698729156643904,29854934,29815346,656.6321136951447,16908,654,16,0,4238.037780000001,0.0
20210605,30607480914543,阅文系,0,405,204,28706693835527680,50839137,50850626,28912.56482681632,120076,28339,0,0,7189.186219999999,0.0
20210605,70405412545955,IEG,0,405,204,419508123028096,20115556,20273728,407.2203272432089,50326,404,0,0,4382.252740000001,0.0
20210605,30806358632143,IEG,1,104,10801,0,0,0,0.0,0,0,27270,781,0.0,161924.28000000003
20210605,70100221174573,CSIG,1,10801,0,0,0,0,0.0,0,0,1594,0,0.0,0.0
20210605,70304481261296,TME,0,104,106,25093879671707648,842197443,853254206,26506.063199281693,205843,24164,67401,0,2845.283740000004,0.0
20210605,30208368992837,TKD,0,412,0,18604000320,0,0,0.0,3,0,0,0,0.049999999999999996,0.0
20210605,40809434919914,CSIG,0,315,204,17390000128,0,0,0.0,2,0,0,0,0.0,0.0
20210605,20906306793614,TKD,0,104,105,280821999488,0,0,0.0,345,0,0,0,0.22000000000000003,0.0
20210605,40504400147134,阅文系,1,7,0,0,0,0,0.0,0,0,631,0,0.0,0.0
20210605,70006491319394,QQ系,0,104,10801,58111242003264,584720,584788,56.00100100040436,13217,56,25,1,68.09906999999998,0.0
20210605,60807476850604,TKD,0,405,409,12073964988864,1182179,1181576,11.986847877502441,2810,12,0,0,23.000000000000004,0.0
20210605,20201368893836,TKD,0,402,409,78175002624,0,0,0.0,1,0,0,0,0.0,0.0
20210605,10406450945135,阅文系,1,10801,0,0,0,0,0.0,0,0,226,1,0.0,1141.06
20210605,40504315369553,TME,0,405,108,1590317993536,114794,114794,4.0,266,4,0,0,10.88316,0.0
20210605,60305460411544,阅文系,0,7,204,101385629928960,113000000,113000000,113.0,8826,113,0,0,98.82983999999996,0.0
20210605,90704445965875,未分组1,0,104,0,339956194031360,5470666,5489347,323.2695047855377,6061,315,0,0,47.59331000000002,0.0
20210605,10604328256510,TME,1,302,0,0,0,0,0.0,0,0,4200,1040,0.0,415.74
20210605,70006491319394,QQ系,1,205,0,0,0,0,0.0,0,0,4,0,0.0,0.0
20210605,30800591023329,TME,1,204,108,0,0,0,0.0,0,0,6,0,0.0,0.0
20210605,60304476255988,未分组1,0,104,0,67718916973312,12491640,12910765,69.13645017147064,3413,60,126,0,445.8200000000001,0.0
20210605,50007452537563,其他,1,104,0,0,0,0,0.0,0,0,488,2,0.0,32.03
20210605,10907511528330,TME,0,301,204,687499000256,884872,884872,2.0,20,2,0,0,0.3,0.0
20210605,50206368215858,IEG,0,104,0,207188782126016,14879170,14969989,202.03690564632416,9040,200,119,4,1020.51,92.32
20210605,10707405966597,QQ系,0,104,106,2691621159979968,1006173,1008010,2637.106940984726,60297,2539,0,0,58.89275999999996,0.0
20210605,60608308136142,IEG,1,405,205,0,0,0,0.0,0,0,36505,70,0.0,16615.82
20210605,60402262989318,CSIG,0,405,403,25568999936,0,0,0.0,3,0,0,0,0.0,0.0
20210605,40903398619789,TME,0,104,315,45742250076160,8408541,8478365,55.07265615463257,711,54,3,0,36.980000000000004,0.0
20210605,20900420119451,QQ系,0,204,0,64165083019456,494842,519112,219.77121376991272,16310,46,0,0,44.65174999999999,0.0
20210605,50901413830594,IEG,0,104,108,2696000000,0,0,0.0,1,0,0,0,0.01,0.0
20210605,80605561822013,IEG,1,301,0,0,0,0,0.0,0,0,9,1,0.0,1.5
20210605,40504315369553,TME,1,406,0,0,0,0,0.0,0,0,16,0,0.0,0.0
20210605,50609444954277,CSIG,1,104,106,0,0,0,0.0,0,0,2238,110,0.0,28143.06
20210605,80904328951508,TME,1,10,0,0,0,0,0.0,0,0,17,0,0.0,0.0
20210605,30206388181212,IEG,0,105,10801,103496001152,0,0,0.0,18,0,0,0,2.3699999999999997,0.0
20210605,70304481261296,TME,0,108,0,582170948275712,7989887,8092542,609.2104723453522,12322,584,0,0,290.8281300000001,0.0
20210605,70702022115052,TKD,0,301,205,44145001985920,15318758,15318758,49.0,4830,49,0,0,26.359640000000002,0.0
20210605,60005012352827,QQ系,1,204,108,0,0,0,0.0,0,0,5451,12,0.0,11700.0
20210605,30302471412393,QQ系,0,104,108,1015301999936,0,0,0.0,236,0,0,0,0.51172,0.0
20210605,10600415585766,IEG,0,204,0,239531696027520,9202773,9380054,231.98959922790527,35346,198,7,0,915.2547699999996,0.0
20210605,60305460411544,阅文系,0,105,10801,433665909004032,8009090,8076209,13280.993951499462,52454,435,16,3,2656.71835,3026.0
20210605,30506472073904,TME,0,204,108,13570262003776,20388,20574,8.341591119766235,765,8,0,0,10.357800000000001,0.0
20210605,20209449293196,TME,0,204,0,2667641571318080,9212306,9437902,3426.320872992277,109117,2380,65,0,964.4657900000001,0.0
20210605,50901413830594,IEG,0,107,0,3991000064,0,0,0.0,1,0,0,0,0.01,0.0
20210605,20201368893836,TKD,1,104,105,0,0,0,0.0,0,0,61909,140,0.0,5388.86
20210605,40706426556602,QQ系,1,301,121,0,0,0,0.0,0,0,2282,392,0.0,389.32
20210605,20306444885088,IEG,1,104,106,0,0,0,0.0,0,0,2071,1,0.0,0.0
20210605,20306444885088,IEG,0,405,205,8901447994944,227355,227355,18.0,2114,18,0,0,11.1,0.0
20210605,90100470046973,IEG,0,405,0,79171999232,0,0,0.0,8,0,0,0,0.01,0.0
20210605,90301475842282,TME,0,7,0,6804937008000,3000000,3000000,3.0,289,3,1,0,5.048229999999999,0.0
20210605,40504400147134,阅文系,1,204,0,0,0,0,0.0,0,0,22757,157,0.0,6921.21
20210605,40504400147134,阅文系,0,204,108,11350395987776,199880,199880,6.0,1974,6,0,0,137.04572,0.0
20210605,40701410311452,QQ系,0,7,204,419486997376,0,0,0.0,83,0,0,0,0.57175,0.0
20210605,50106403385474,IEG,0,105,10801,88695001088,0,0,0.0,3,0,0,0,3.76,0.0
20210605,20906306793614,TKD,0,405,205,5425985002560,14391,14408,4.004098415374756,1309,4,0,0,0.6900000000000001,0.0
20210605,30602476557982,CSIG,1,405,0,0,0,0,0.0,0,0,202,0,0.0,0.0
20210605,40106476583359,阅文系,0,7,0,20878986032832,21000000,21000000,21.0,1812,21,0,0,6.03,0.0
20210605,40504315369553,TME,1,104,0,0,0,0,0.0,0,0,2285951,5146,0.0,96413.87
20210605,90301475842282,TME,1,108,0,0,0,0,0.0,0,0,37,0,0.0,0.0
20210605,30806358632143,IEG,1,10801,0,0,0,0,0.0,0,0,5223,67,0.0,101733.16
20210605,40301325569554,TME,1,104,106,0,0,0,0.0,0,0,244053,604,0.0,62110.869999999995
20210605,90301475842282,TME,0,402,10009,88567996416,0,0,0.0,1,0,0,0,0.16,0.0
20210605,70204561021014,IEG,1,104,106,0,0,0,0.0,0,0,309,1,0.0,159.6
20210605,40301325569554,TME,1,405,402,0,0,0,0.0,0,0,26,0,0.0,0.0
20210605,30605462917931,IEG,0,204,0,730773997056,7279,7279,1.0,58,1,0,0,1.7900000000000003,0.0
20210605,20900420119451,QQ系,0,405,205,5795282997120,65126,65126,8.0,1012,8,0,0,1.54265,0.0
20210605,30005422732564,其他,1,104,105,0,0,0,0.0,0,0,19,0,0.0,0.0
20210605,80605561822013,IEG,0,204,0,742378982400,8755,5248,1.4622644782066345,17,2,0,0,0.39999999999999997,0.0
20210605,90704445965875,IEG,0,10010,0,2674481983488,609,609,1.0,30,1,0,0,0.03,0.0
20210605,40504400147134,阅文系,1,104,108,0,0,0,0.0,0,0,56,0,0.0,0.0
20210605,70601378118790,TME,0,104,106,2408038933454528,23626233,24205137,3180.9433373212814,92758,2312,995,1,1316.984569999999,0.0
20210605,70908422871965,阅文系,1,205,0,0,0,0,0.0,0,0,5155,1,0.0,251.0
20210605,40109452819930,IEG,0,405,204,272423005696,0,0,0.0,8,0,0,0,2.73,0.0
20210605,20209449293196,TME,1,405,204,0,0,0,0.0,0,0,286,1,0.0,0.0
20210605,30806358632143,IEG,0,204,108,99606377074752,1682777,1761694,102.33179235458374,8693,99,0,0,673.0300000000001,0.0
20210605,60303415282763,IEG,0,105,10801,81774741020480,11226051,11218005,63.97795194387436,11220,64,15,5,3125.81,0.0
20210605,60303415282763,IEG,1,105,0,0,0,0,0.0,0,0,73,1,0.0,40.88
20210605,30800591023329,TME,0,105,106,15204886994496,302167,338776,110.55007934570312,386,15,0,0,1.3972800000000003,0.0
20210605,30800591023329,TME,0,7,204,30691066959168,36000000,36000000,36.0,704,36,2,0,5.003920000000001,0.0
20210605,50007452537563,其他,0,105,10801,63504678989824,1141559,1153454,65.67690658569336,1382,65,0,0,172.39000000000001,0.0
20210605,40707432255536,IEG,1,405,0,0,0,0,0.0,0,0,11487,20,0.0,2224.08
20210605,30302471412393,QQ系,0,7,204,671983002112,0,0,0.0,165,0,0,0,1.11469,0.0
20210605,20201368893836,TKD,0,301,108,2211122002624,1628230,1628230,5.0,307,5,0,0,2.2799999999999994,0.0
20210605,60303415282763,IEG,1,405,0,0,0,0,0.0,0,0,289,0,0.0,0.0
20210605,40106476583359,未分组1,0,302,0,2275037992960,56094,56094,3.0,63,3,0,0,1.4800000000000002,0.0
20210605,70100221174573,CSIG,0,105,204,52930999808,0,0,0.0,3,0,0,0,0.049999999999999996,0.0
20210605,70702022115052,TKD,1,204,407,0,0,0,0.0,0,0,193,0,0.0,0.0
20210605,60304476255988,未分组1,0,204,205,11970999808,0,0,0.0,2,0,0,0,0.79,0.0
20210605,70800426750600,QQ系,1,107,0,0,0,0,0.0,0,0,50,0,0.0,0.0
20210605,10506450549984,IEG,0,301,204,158922999296,0,0,0.0,24,0,0,0,0.28,0.0
20210605,70908422871965,阅文系,1,104,106,0,0,0,0.0,0,0,60276,154,0.0,1186.6599999999999
20210605,70702022115052,TKD,1,204,0,0,0,0,0.0,0,0,3633381,7794,0.0,678096.8699999998
20210605,70702022115052,TKD,0,315,204,2458418063729856,1546575860,1548057902,2382.52670609951,138036,2360,0,0,2028.51312,0.0
20210605,10907511528330,TME,0,402,0,51289999360,0,0,0.0,2,0,0,0,0.0,0.0
20210605,30602476557982,CSIG,0,104,204,19269362972160,397018,496146,168.3707993030548,199,23,0,0,7.679999999999999,0.0
20210605,40504400147134,阅文系,0,104,0,6033846900891072,259878897,265494774,7502.496065735817,398616,5535,10155,46,6886.771630000002,1271.72
20210605,20604530875002,TME,1,105,0,0,0,0,0.0,0,0,113,0,0.0,0.0
20210605,50604428212896,TKD,1,402,0,0,0,0,0.0,0,0,7309,3,0.0,95.45
20210605,50308424081820,TME,1,106,0,0,0,0,0.0,0,0,19074,1,0.0,102.0
20210605,60305460411544,阅文系,1,105,106,0,0,0,0.0,0,0,939,0,0.0,0.0
20210605,60402262989318,CSIG,0,301,0,46463876927149760,21461440006,21490923244,41748.76132886112,844149,41189,0,0,40255.28290000003,0.0
20210605,30400461864295,TME,0,107,0,531166994432,0,0,0.0,9,0,0,0,0.0,0.0
20210605,10506450549984,IEG,0,302,204,408073999424,0,0,0.0,91,0,0,0,0.0,0.0
20210605,50309348389211,IEG,0,405,204,1221547999232,0,0,0.0,217,0,0,0,8.279999999999998,0.0
20210605,90505451424076,IEG,0,302,0,21295000064,0,0,0.0,5,0,0,0,0.03,0.0
20210605,30806358632143,IEG,0,104,10801,13632499009569280,1064884938,1059921316,13185.00220644474,1002571,12786,4806,376,199010.55773000003,97863.97999999998
20210605,40706426556602,QQ系,0,204,205,2106288096503680,1901811,1957465,2866.226865053177,45861,2243,0,0,159.21162000000004,0.0
20210605,30806358632143,IEG,1,7,204,0,0,0,0.0,0,0,151,0,0.0,0.0
20210605,80909368092923,IEG,0,7,0,1864809008256,0,0,0.0,138,0,1,0,3.8628299999999998,0.0
20210605,50604428212896,TKD,0,315,204,316324681973952,40442018,53335135,417.1295210123062,19586,321,0,0,85.82079999999998,0.0
20210605,70608348419857,IEG,1,405,0,0,0,0,0.0,0,0,23225,87,0.0,9224.99
20210605,60005012352827,QQ系,1,104,10801,0,0,0,0.0,0,0,538122,894,0.0,112509.93999999999
20210605,40903398619789,TME,1,105,0,0,0,0,0.0,0,0,84441,54,0.0,438.36
20210605,10005398496922,IEG,1,405,402,0,0,0,0.0,0,0,49,0,0.0,0.0
