process_date,site_id,gid1,trace_has_click,smart_optimization_goal,second_goal,vc_pcvr_bias,exposure_cnt,click_cnt,trace_cnt,active_num,real_cost_micros,gmv
20210605,40504315369553,TME,1,104,105,0.0,0,0,430736,1491,0.0,50522.98
20210605,40701410311452,QQ系,0,315,0,18.0,3436,18,0,0,6.779999999999998,0.0
20210605,50007452537563,其他,0,105,108,0.0,3,0,0,0,0.01,0.0
20210605,70304481261296,TME,1,105,0,0.0,0,0,21965,83,0.0,23.84
20210605,80303373095787,QQ系,1,405,204,0.0,0,0,425,3,0.0,1781.3
20210605,20309460140974,IEG,0,204,0,0.0,1,0,0,0,0.0,0.0
20210605,70609460544983,IEG,0,302,318,0.0,7,0,0,0,0.0,0.0
20210605,10309012621387,QQ系,0,402,0,11554.727374881506,383849,3318,0,0,1851.9874100000006,0.0
20210605,20201368893836,TKD,1,104,315,0.0,0,0,5651,54,0.0,466.79999999999995
20210605,20102414297987,IEG,0,105,108,3.0,460,3,6,1,32.48,0.0
20210605,60304476255988,未分组1,0,104,204,0.0,55,0,0,0,6.199999999999999,0.0
20210605,80909368092923,IEG,0,104,108,69.05963885784149,4478,66,1,1,63.04271999999998,0.0
20210605,40504315369553,TME,0,104,204,2634.127213716507,47520,2328,6098,3,1968.0375700000004,596.92
20210605,60807476850604,TKD,1,108,0,0.0,0,0,2653,37,0.0,341.94
20210605,60807476850604,TKD,0,104,10801,876.32415163517,217346,863,2877,0,5069.5784300000005,0.0
20210605,10506450549984,IEG,0,301,0,172.22061014175415,22043,170,0,0,100.09387,0.0
20210605,70100221174573,CSIG,0,302,204,0.0,12,0,0,0,0.0,0.0
20210605,30206388181212,IEG,0,104,10801,9.0,1347,9,3,2,197.1299999999999,0.0
20210605,40707432255536,IEG,1,301,0,0.0,0,0,1190,195,0.0,292.5
20210605,10406450945135,阅文系,0,10801,0,1129.6345528066158,70534,392,196,2,3841.2244799999985,1436.73
20210605,40504315369553,TME,0,405,402,199.9844321012497,10238,197,0,0,121.22816999999998,0.0
20210605,50604428212896,TKD,1,302,0,0.0,0,0,286084,32457,0.0,13490.12
20210605,30206388181212,IEG,0,204,0,1.0,20,1,0,0,1.4800000000000002,0.0
20210605,30005422732564,其他,0,302,0,0.0,49,0,0,0,0.58926,0.0
20210605,20102414297987,IEG,0,104,315,29.553541779518127,2782,29,15,3,62.099999999999994,38.6
20210605,70608348419857,IEG,0,405,402,2.0,30,2,0,0,4.9399999999999995,0.0
20210605,30208368992837,TKD,1,204,205,0.0,0,0,45,0,0.0,0.0
20210605,70006491319394,QQ系,1,104,105,0.0,0,0,4,0,0.0,0.0
20210605,10309012621387,QQ系,1,315,405,0.0,0,0,4,0,0.0,0.0
20210605,50007452537563,其他,1,405,204,0.0,0,0,7,0,0.0,0.0
20210605,30800591023329,TME,1,108,0,0.0,0,0,80,0,0.0,0.0
20210605,50309348389211,IEG,1,104,0,0.0,0,0,269,3,0.0,40.2
20210605,80904328951508,TME,0,105,204,0.0,4,0,0,0,0.07966,0.0
20210605,90100326256701,IEG,0,204,407,0.0,1,0,0,0,0.0,0.0
20210605,60807476850604,TKD,1,104,204,0.0,0,0,46060,701,0.0,25555.03
20210605,70405412545955,IEG,1,104,108,0.0,0,0,29,5,0.0,0.0
20210605,40106476583359,阅文系,1,302,0,0.0,0,0,18,0,0.0,0.0
20210605,70609460544983,IEG,0,409,0,0.0,14,0,0,0,0.04,0.0
20210605,90603469797199,TME,0,204,205,3.7395161986351013,326,4,0,0,3.1689400000000005,0.0
20210605,40701410311452,QQ系,1,105,0,0.0,0,0,639,1,0.0,74.08
20210605,10600415585766,IEG,1,204,0,0.0,0,0,1420,9,0.0,612.63
20210605,70707452477964,阅文系,0,205,0,4880.072634935379,8875,362,0,0,57.61662,0.0
20210605,30800591023329,TME,1,105,10801,0.0,0,0,3682,1,0.0,0.0
20210605,70905490183934,IEG,0,405,205,1.0044174194335938,15,1,0,0,0.26137,0.0
20210605,20201368893836,TKD,0,405,205,1523.0372915267944,78438,1516,24,0,1568.9825999999994,0.0
20210605,40706426556602,未分组1,0,104,0,457.48828196525574,4318,342,34,0,20.584690000000002,0.0
20210605,70702022115052,TKD,1,108,0,0.0,0,0,10823,29,0.0,6973.65
20210605,20900420119451,QQ系,0,104,108,0.0,89,0,0,0,0.09999999999999999,0.0
20210605,60305460411544,阅文系,0,405,205,2707.6981221437454,76731,373,9,0,385.40303000000023,0.0
20210605,50007452537563,其他,0,104,10801,171.18579679727554,4398,168,32,0,275.82000000000005,0.0
20210605,50007452537563,其他,1,315,0,0.0,0,0,505,175,0.0,401.5
20210605,10406450945135,阅文系,0,108,0,0.0,19,0,0,0,0.08,0.0
20210605,20309460140974,IEG,0,405,0,0.0,8,0,0,0,0.49,0.0
20210605,60003454983821,TME,0,10801,0,98191.84744489193,2558,181,1,0,237.67318999999998,0.0
20210605,50605442246954,IEG,1,405,205,0.0,0,0,1531,6,0.0,580.0
20210605,50309348389211,IEG,1,104,105,0.0,0,0,21,1,0.0,0.0
20210605,40504315369553,未分组1,0,204,205,0.0,1,0,0,0,0.00364,0.0
20210605,50605442246954,IEG,0,301,108,1.0,66,1,0,0,1.2700000000000002,0.0
20210605,10309012621387,QQ系,1,405,204,0.0,0,0,73015,104,0.0,46466.799999999996
20210605,40706426556602,QQ系,0,104,105,75249.72725577652,1451776,63406,146537,47,14618.96397000001,1665.84
20210605,40706426556602,QQ系,1,204,0,0.0,0,0,1591411,3395,0.0,49234.7
20210605,70804376351702,IEG,0,402,0,0.0,42,0,0,0,0.01,0.0
20210605,70908422871965,阅文系,0,302,204,0.0,1,0,0,0,0.0,0.0
20210605,80605561822013,IEG,1,104,0,0.0,0,0,15,0,0.0,0.0
20210605,60003454983821,TME,1,301,205,0.0,0,0,12,2,0.0,0.0
20210605,30502474797090,CSIG,1,405,204,0.0,0,0,186,0,0.0,0.0
20210605,20209449293196,TME,0,104,0,879.3774302303791,76507,660,174,1,611.1096100000001,8.89
20210605,10506450549984,IEG,0,204,108,26.508942484855652,4550,23,0,0,34.0959,0.0
20210605,90301475842282,TME,1,106,0,0.0,0,0,32,0,0.0,0.0
20210605,60303415282763,IEG,1,104,0,0.0,0,0,1599,12,0.0,707.37
20210605,50904485673781,IEG,0,104,10801,0.0,144,0,0,0,16.21999999999999,0.0
20210605,30208368992837,TKD,1,302,205,0.0,0,0,20,0,0.0,0.0
20210605,60304476255988,未分组1,0,204,0,198.93247294425964,6755,189,7,0,2450.926399999998,0.0
20210605,60305460411544,阅文系,0,405,402,0.0,3,0,0,0,0.0,0.0
20210605,90603469797199,TME,1,301,0,0.0,0,0,940,78,0.0,169.31
20210605,60704472578903,TME,0,106,0,44.0,2702,44,0,0,20.504749999999994,0.0
20210605,50604428212896,TKD,0,104,0,1127062.7975967228,47238775,659050,5664034,1751,134898.7883000001,29744.539999999997
20210605,10309012621387,QQ系,1,205,0,0.0,0,0,49960,12,0.0,4637.2300000000005
20210605,40106476583359,未分组1,0,302,205,3.0,245,3,0,0,0.59,0.0
20210605,20102414297987,IEG,0,106,0,0.0,328,0,0,0,18.32,0.0
20210605,60608308136142,IEG,1,105,0,0.0,0,0,217194,467,0.0,25187.589999999997
20210605,70100221174573,CSIG,0,205,0,1576.7944207787514,15275,477,8,0,311.17983999999984,0.0
20210605,90603469797199,TME,0,106,0,1.0,174,1,0,0,0.9391299999999999,0.0
20210605,70304481261296,TME,0,204,205,20.0,36,20,0,0,0.2,0.0
20210605,20900420119451,QQ系,1,409,0,0.0,0,0,3,0,0.0,0.0
20210605,60005012352827,TKD,1,204,0,0.0,0,0,888,2,0.0,172.07
20210605,50309348389211,IEG,1,10801,0,0.0,0,0,2030,0,0.0,0.0
20210605,50604428212896,TKD,0,301,108,5471.190522968769,548456,5472,0,0,2927.8579499999996,0.0
20210605,30605462917931,IEG,0,302,205,0.0,11,0,0,0,0.0,0.0
20210605,80303373095787,QQ系,0,315,204,2.0,58,2,0,0,4.239999999999999,0.0
20210605,90603469797199,TME,0,406,0,0.0,12,0,0,0,0.6000000000000001,0.0
20210605,90704445965875,IEG,0,104,204,39.0,381,39,0,0,6.719999999999998,0.0
20210605,40106476583359,阅文系,1,10801,0,0.0,0,0,221,0,0.0,0.0
20210605,70800426750600,QQ系,0,105,10801,876.334969162941,28412,879,100,0,9930.935089999992,0.0
20210605,10907511528330,TME,1,205,0,0.0,0,0,4,0,0.0,0.0
20210605,30607480914543,阅文系,0,405,204,28912.56482681632,120076,28339,0,0,7189.18622,0.0
20210605,30806358632143,IEG,1,104,10801,0.0,0,0,27270,781,0.0,161924.28000000003
20210605,70100221174573,CSIG,1,10801,0,0.0,0,0,1594,0,0.0,0.0
20210605,70405412545955,IEG,0,405,204,407.2203272432089,50326,404,0,0,4382.252740000002,0.0
20210605,70608348419857,IEG,0,405,205,656.6321136951447,16908,654,16,0,4238.037780000001,0.0
20210605,20906306793614,TKD,0,104,105,0.0,345,0,0,0,0.22,0.0
20210605,40809434919914,CSIG,0,315,204,0.0,2,0,0,0,0.0,0.0
20210605,30208368992837,TKD,0,412,0,0.0,3,0,0,0,0.049999999999999996,0.0
20210605,70006491319394,QQ系,0,104,10801,56.00100100040436,13217,56,25,1,68.09907000000001,0.0
20210605,20306444885088,IEG,0,105,108,0.0,40,0,0,0,0.06,0.0
20210605,10604328256510,TME,1,104,10801,0.0,0,0,13561,62,0.0,1254.0
20210605,40504315369553,TME,1,104,10010,0.0,0,0,31,0,0.0,0.0
20210605,30208368992837,TKD,0,302,119,0.0,2,0,0,0,0.0,0.0
20210605,40106476583359,阅文系,0,104,204,0.0,828,0,0,0,0.9500000000000003,0.0
20210605,20604530875002,TME,0,405,0,25.005193263292313,1494,26,0,0,174.60000000000002,0.0
20210605,90505451424076,IEG,1,104,0,0.0,0,0,130,5,0.0,135.6
20210605,10907511528330,TME,1,10801,0,0.0,0,0,15,0,0.0,0.0
20210605,70006563700470,TME,0,107,0,5.0,135,5,0,0,2.0363599999999997,0.0
20210605,70804376351702,IEG,0,104,0,6.604003429412842,221,5,0,0,1.0,0.0
20210605,30806358632143,IEG,1,405,204,0.0,0,0,6244,20,0.0,8946.320000000002
20210605,70601378118790,TME,0,315,204,31.0,1401,31,0,0,46.61999999999998,0.0
20210605,30400461864295,TME,0,405,0,18949.276934415102,2605,214,0,0,128.88978000000006,0.0
20210605,40706426556602,未分组1,1,107,0,0.0,0,0,28,0,0.0,0.0
20210605,50807530695352,TME,0,104,105,494.46157331438735,15326,484,10583,0,287.2463199999999,0.0
20210605,20204533209471,TME,0,405,204,4.181707188487053,74,5,0,0,2.01023,0.0
20210605,70702022115052,TKD,0,301,205,49.0,4830,49,0,0,26.359639999999995,0.0
20210605,60005012352827,QQ系,1,204,108,0.0,0,0,5451,12,0.0,11700.0
20210605,30506472073904,TME,0,204,108,8.341591119766235,765,8,0,0,10.3578,0.0
20210605,60305460411544,阅文系,0,105,10801,13280.993951499462,52454,435,16,3,2656.71835,3026.0
20210605,30302471412393,QQ系,0,104,108,0.0,236,0,0,0,0.51172,0.0
20210605,50901413830594,IEG,0,107,0,0.0,1,0,0,0,0.01,0.0
20210605,20209449293196,TME,0,204,0,3426.320872992277,109117,2380,65,0,964.4657899999997,0.0
20210605,10600415585766,IEG,0,204,0,231.98959922790527,35346,198,7,0,915.2547699999993,0.0
20210605,70702022115052,TKD,1,107,0,0.0,0,0,118599,867,0.0,15395.45
20210605,60704472578903,TME,0,104,10801,2748.063822925091,98285,1328,21,5,1434.7206500000002,1092.0
20210605,60402262989318,CSIG,0,301,108,39.968486070632935,894,40,0,0,45.388959999999976,0.0
20210605,10506450549984,IEG,0,302,0,0.0,47,0,0,0,0.30994999999999995,0.0
20210605,20102414297987,IEG,1,301,0,0.0,0,0,946,43,0.0,69.03000000000002
20210605,20103453324228,QQ系,1,405,0,0.0,0,0,310,83,0.0,6390.5199999999995
20210605,30602476557982,CSIG,0,405,205,5.0,62,5,0,0,1.5100000000000005,0.0
20210605,80303373095787,QQ系,1,104,315,0.0,0,0,244,0,0.0,0.0
20210605,70803405454129,CSIG,0,104,105,76.10747182369232,1974,76,0,0,27.17000000000001,0.0
20210605,30607480914543,阅文系,1,104,204,0.0,0,0,19365,13,0.0,470.07
20210605,50605442246954,IEG,0,405,402,1.0,54,1,0,0,2.6845299999999996,0.0
20210605,70800426750600,QQ系,0,405,0,1057398.7144361436,2636094,414185,0,0,77903.50373000003,0.0
20210605,40706426556602,QQ系,1,104,315,0.0,0,0,141164,1359,0.0,9055.88
20210605,70800426750600,QQ系,1,104,204,0.0,0,0,2909,3,0.0,84.0
20210605,70809455792733,CSIG,1,204,0,0.0,0,0,52,0,0.0,0.0
20210605,40706426556602,QQ系,0,403,0,49.28248596191406,392,17,0,0,0.69,0.0
20210605,10309012621387,QQ系,0,104,10801,81716.16845365241,3558052,54716,1050774,284,87537.14984,118740.58
20210605,60305460411544,阅文系,1,105,10801,0.0,0,0,27,10,0.0,0.0
20210605,40504400147134,阅文系,0,105,108,7.0,580,7,4,1,17.019999999999996,0.0
20210605,30302471412393,QQ系,1,104,105,0.0,0,0,1670,1,0.0,36.0
20210605,70908422871965,阅文系,1,402,0,0.0,0,0,585,0,0.0,0.0
20210605,10707405966597,QQ系,1,104,0,0.0,0,0,19071,17,0.0,401.95
20210605,30602476557982,CSIG,0,204,108,0.0,12,0,0,0,0.52,0.0
20210605,80605561822013,IEG,0,105,10801,0.0,5,0,0,0,0.0,0.0
20210605,70006491319394,QQ系,0,301,0,31.0,7883,31,2,0,17.58175999999998,0.0
20210605,20900420119451,QQ系,1,405,0,0.0,0,0,200,0,0.0,0.0
20210605,70304481261296,TME,1,204,0,0.0,0,0,179451,360,0.0,23033.95
20210605,60005012352827,QQ系,0,121,0,28.0,724,28,59,0,2.4300000000000006,0.0
20210605,50604428212896,TKD,0,104,108,329.826345205307,47106,327,92,0,81.97959999999999,0.0
20210605,10309012621387,QQ系,0,405,204,12338.743253931403,838217,12178,0,0,21719.893389999997,0.0
20210605,80304215099367,CSIG,0,301,0,398.9276453256607,19824,399,0,0,412.74999999999994,0.0
20210605,50605442246954,IEG,0,105,108,1.0,228,1,0,0,15.329999999999995,0.0
20210605,20900420119451,QQ系,0,108,0,0.0,6,0,0,0,0.0,0.0
20210605,70908422871965,阅文系,0,405,409,8.0,67,8,0,0,1.8832900000000001,0.0
20210605,70006491319394,QQ系,0,105,10801,0.0,205,0,0,0,2.0199700000000003,0.0
20210605,80304215099367,CSIG,0,412,0,0.0,1,0,0,0,0.0,0.0
20210605,50308424081820,TME,1,402,10009,0.0,0,0,10,0,0.0,0.0
20210605,10309012621387,QQ系,0,105,10801,27882.645348399878,985279,9081,3211,9,28338.98311,0.0
20210605,10406450945135,阅文系,0,204,205,0.0,13,0,0,0,0.62,0.0
20210605,40504400147134,阅文系,1,105,10801,0.0,0,0,3170,4,0.0,0.0
20210605,90505451424076,IEG,0,405,0,554.6073031425476,61997,547,0,0,1272.97251,0.0
20210605,70702022115052,TKD,0,302,318,1.0,246,1,0,0,0.5499999999999999,0.0
20210605,80309495536503,未分组1,1,405,0,0.0,0,0,6748,61,0.0,4480.43
20210605,10506450549984,IEG,0,104,0,473.29629507660866,51947,416,233,6,668.4677699999997,164.52
20210605,50807530695352,TME,0,104,108,21.858179092407227,271,20,300,0,2.2114599999999998,0.0
20210605,10506450549984,IEG,0,104,204,0.0,1,0,0,0,0.0,0.0
20210605,50104416453989,未分组1,1,405,205,0.0,0,0,2,0,0.0,0.0
20210605,40706426556602,QQ系,0,301,121,663.70545566082,45420,666,12,2,213.35371,1.6
20210605,20102414297987,IEG,1,104,105,0.0,0,0,6875,41,0.0,1390.54
20210605,30208368992837,TKD,1,301,0,0.0,0,0,4476,916,0.0,1440.2800000000002
20210605,40903398619789,TME,0,104,105,2437.2248619943857,116741,2397,114,0,1894.0411299999994,0.0
20210605,20604530875002,TME,1,104,10801,0.0,0,0,855,2,0.0,0.0
20210605,70304481261296,TME,1,405,204,0.0,0,0,54,0,0.0,0.0
20210605,80304215099367,CSIG,1,105,0,0.0,0,0,284,3,0.0,92.75
20210605,80303373095787,QQ系,1,315,204,0.0,0,0,5,0,0.0,0.0
20210605,30302471412393,QQ系,1,104,10801,0.0,0,0,433,0,0.0,0.0
20210605,70707452477964,阅文系,1,315,204,0.0,0,0,37,0,0.0,0.0
20210605,50609444954277,CSIG,0,104,0,2100.414061486721,406014,2018,41,0,3194.7822600000013,0.0
20210605,60005012352827,QQ系,1,104,105,0.0,0,0,392765,1440,0.0,57077.899999999994
20210605,50604428212896,TKD,1,104,204,0.0,0,0,170246,106,0.0,2705.09
20210605,30208368992837,TKD,0,405,205,734.7612953186035,24275,300,6,0,179.77202999999994,0.0
20210605,60303415282763,IEG,0,204,0,65.71402776241302,3133,29,0,0,85.36522999999995,0.0
20210605,20605460089933,IEG,1,105,0,0.0,0,0,6,0,0.0,0.0
20210605,10005398496922,IEG,1,104,315,0.0,0,0,1604,25,0.0,205.60000000000002
20210605,40301325569554,TME,0,104,315,0.0,2,0,0,0,0.0,0.0
20210605,30302471412393,QQ系,0,105,0,100.97899949550629,12159,73,0,0,41.509629999999994,0.0
20210605,20204533209471,TME,1,405,205,0.0,0,0,38,0,0.0,0.0
20210605,40707432255536,IEG,1,104,0,0.0,0,0,848,9,0.0,433.73
20210605,60003454983821,TME,1,204,108,0.0,0,0,17,0,0.0,0.0
20210605,40504400147134,阅文系,0,204,205,4.0,529,4,0,0,36.73,0.0
20210605,50206368215858,IEG,0,301,0,0.0,46,0,0,0,4.53,0.0
20210605,60305460411544,阅文系,1,104,105,0.0,0,0,1166,2,0.0,0.0
20210605,90603469797199,TME,0,301,0,305.0,15406,305,0,0,186.60523000000006,0.0
20210605,30602476557982,CSIG,0,104,0,21639.899313151836,123723,11487,11729,16,20658.753539999994,139.2
20210605,70506421868294,TKD,0,302,119,0.0,21,0,0,0,0.0,0.0
20210605,70506421868294,TKD,1,403,0,0.0,0,0,670,0,0.0,0.0
20210605,30806358632143,IEG,0,10010,0,0.0,3,0,0,0,0.0,0.0
20210605,30502474797090,CSIG,1,108,0,0.0,0,0,461,0,0.0,0.0
20210605,50904485673781,IEG,0,105,0,0.0,54,0,0,0,0.8300000000000003,0.0
20210605,80904328951508,TME,0,204,108,0.0,4,0,0,0,0.2,0.0
20210605,20102414297987,IEG,0,104,204,5.0,435,5,0,0,20.299999999999994,0.0
20210605,90301475842282,TME,1,301,0,0.0,0,0,6689,509,0.0,669.5799999999999
20210605,50605442246954,IEG,1,104,0,0.0,0,0,57770,248,0.0,6702.32
20210605,50308424081820,TME,0,104,105,1758.7745878100395,40840,1639,44,1,1136.2633699999992,57.36
20210605,60303415282763,IEG,0,204,205,0.0,5,0,0,0,0.21999999999999997,0.0
20210605,50002495342288,TME,0,301,205,0.0,1,0,0,0,0.0,0.0
20210605,70609460544983,IEG,0,301,205,0.0,56,0,0,0,0.05,0.0
20210605,10907511528330,TME,0,405,409,0.0,6,0,0,0,0.02,0.0
20210605,70006563700470,TME,1,104,108,0.0,0,0,32,0,0.0,0.0
20210605,30302471412393,QQ系,1,107,0,0.0,0,0,45,0,0.0,0.0
20210605,70609460544983,IEG,1,205,0,0.0,0,0,146,0,0.0,0.0
20210605,30506472073904,TME,0,301,205,1.0,60,1,0,0,0.12797999999999998,0.0
20210605,60704472578903,TME,0,405,0,8681.713531255722,19984,271,0,0,181.34938999999997,0.0
20210605,50604428212896,TKD,1,315,0,0.0,0,0,305799,11471,0.0,19780.38
20210605,80304215099367,CSIG,1,104,105,0.0,0,0,10,0,0.0,0.0
20210605,40504400147134,阅文系,1,108,0,0.0,0,0,3104,12,0.0,465.0
20210605,90503492650537,IEG,0,315,204,0.0,3,0,0,0,0.0,0.0
20210605,30607480914543,阅文系,0,121,0,89.0,2573,89,1,0,19.29312,0.0
20210605,60402262989318,CSIG,0,105,204,2.0,121,2,0,0,1.8099999999999998,0.0
20210605,80909368092923,IEG,0,302,205,12.935800075531006,1287,12,0,0,79.33999999999999,0.0
20210605,20105445936502,未分组1,0,405,402,10.0,3521,10,0,0,26.45677,0.0
20210605,60003454983821,TME,1,315,0,0.0,0,0,48464,2552,0.0,2582.84
20210605,60005012352827,TKD,0,402,0,9.425662487745285,1844,11,0,0,6.43,0.0
20210605,10309012621387,QQ系,0,10010,0,0.0,2,0,0,0,0.0,0.0
20210605,40604491829077,IEG,0,405,0,9.847151935100555,1698,10,0,0,31.88192000000001,0.0
20210605,30400461864295,TME,0,301,205,0.0,1,0,0,0,0.08,0.0
20210605,30607480914543,阅文系,0,405,403,0.0,8,0,0,0,0.0,0.0
20210605,90505451424076,IEG,0,10801,0,564.39124751091,694,17,28,0,92.46000000000002,0.0
20210605,60303415282763,IEG,0,104,105,7.0,572,7,0,0,19.61,0.0
20210605,70809455792733,CSIG,0,104,10801,6.0,323,6,0,0,2.01,0.0
20210605,70908422871965,阅文系,0,301,108,23.0,499,23,0,0,13.830990000000002,0.0
20210605,40807403425677,应用宝,0,106,0,0.0,14,0,0,0,0.85,0.0
20210605,60608308136142,IEG,0,315,0,25.12036657333374,1008,25,3,2,7.100000000000001,1.6
20210605,50308424081820,TME,1,105,108,0.0,0,0,2360,0,0.0,0.0
20210605,50605442246954,IEG,0,205,0,251.5917032957077,383,31,0,0,104.55455999999998,0.0
20210605,60807476850604,TKD,0,104,105,4436.632972866297,431810,4422,0,0,36296.13508999995,0.0
20210605,70601378118790,TME,0,405,0,28634.809016108513,60928,1379,0,0,1087.4381899999994,0.0
20210605,70006563700470,TME,0,104,315,140.82890605926514,2730,140,11,4,137.84534000000005,46.6
20210605,30605462917931,IEG,0,104,204,0.0,11,0,0,0,0.46,0.0
20210605,50007452537563,其他,0,405,0,8153.972850441933,145531,6640,0,0,6359.480690000004,0.0
20210605,70601378118790,TME,0,205,0,4437.765840172768,20243,328,128,0,324.20256999999987,0.0
20210605,50206368215858,IEG,1,104,10801,0.0,0,0,240,15,0.0,16146.48
20210605,40504315369553,TME,0,204,205,728.5339162349701,38935,596,20,0,613.0966499999997,0.0
20210605,50807530695352,TME,1,104,204,0.0,0,0,789,0,0.0,0.0
20210605,70707452477964,阅文系,0,121,0,13.0,234,13,0,0,0.46613,0.0
20210605,30506472073904,TME,0,204,0,15799.058192193508,1366569,6910,1220,4,6479.79262,7789.5199999999995
20210605,40504315369553,TME,0,301,108,41.0,4662,41,0,0,35.47699999999999,0.0
20210605,40301325569554,TME,1,302,205,0.0,0,0,234,0,0.0,0.0
20210605,40701410311452,QQ系,1,104,105,0.0,0,0,664,1,0.0,72.0
20210605,40706426556602,QQ系,0,301,205,213.11619639396667,17070,211,0,0,44.1,0.0
20210605,70608348419857,IEG,1,204,108,0.0,0,0,111,1,0.0,0.0
20210605,40504400147134,阅文系,0,405,204,176.6795226112008,28453,177,0,0,1595.6061299999994,0.0
20210605,20201368893836,TKD,0,405,108,3.0,1093,3,0,0,23.26175,0.0
20210605,40903398619789,TME,1,105,108,0.0,0,0,10,0,0.0,0.0
20210605,70304481261296,TME,1,402,0,0.0,0,0,102,0,0.0,0.0
20210605,80309495536503,未分组1,1,104,108,0.0,0,0,24,0,0.0,0.0
20210605,70809455792733,CSIG,0,204,0,13.0,1693,13,18,0,4.3223499999999975,250.0
20210605,30605462917931,IEG,1,405,0,0.0,0,0,2,0,0.0,0.0
20210605,30502474797090,CSIG,1,105,0,0.0,0,0,9350,2,0.0,100.0
20210605,40903398619789,TME,1,315,405,0.0,0,0,5,1,0.0,0.0
20210605,70702022115052,TKD,0,106,0,63.0,5403,63,272,0,98.01601,0.0
20210605,60005012352827,QQ系,0,402,0,462.40112486481667,23803,345,0,0,144.79317999999995,0.0
20210605,40106476583359,未分组1,0,104,10801,274.9847803413868,7356,243,485,2,664.6161699999999,0.0
20210605,30005422732564,其他,0,205,0,652.2994917631149,3790,170,0,0,123.46119,0.0
20210605,70908422871965,阅文系,0,105,10801,188.47670710086823,3607,190,0,0,152.97433,0.0
20210605,50609444954277,CSIG,0,106,0,16.0,1242,16,0,0,203.37,0.0
20210605,40301325569554,TME,1,204,205,0.0,0,0,1433,3,0.0,0.0
20210605,50308424081820,TME,0,412,0,0.0,1,0,0,0,0.0,0.0
20210605,70908422871965,阅文系,1,405,409,0.0,0,0,38,0,0.0,0.0
20210605,70006563700470,TME,1,301,108,0.0,0,0,4,0,0.0,0.0
20210605,70800426750600,QQ系,0,104,315,0.0,2,0,0,0,0.04,0.0
20210605,30206388181212,IEG,1,405,0,0.0,0,0,13,0,0.0,0.0
20210605,30206388181212,IEG,0,10801,0,9.553731739521027,1224,10,5,0,167.83999999999997,0.0
20210605,70304481261296,TME,1,204,205,0.0,0,0,110,0,0.0,0.0
20210605,70506421868294,TKD,1,204,0,0.0,0,0,5968037,7896,0.0,768294.7800000001
20210605,20102414297987,IEG,1,104,108,0.0,0,0,67,0,0.0,0.0
20210605,60402262989318,CSIG,1,108,0,0.0,0,0,716,64,0.0,131.98
20210605,70809455792733,CSIG,1,104,0,0.0,0,0,1472,2,0.0,133.68
20210605,90903124471793,其他,0,315,403,0.0,19,0,0,0,0.0,0.0
20210605,20209449293196,TME,0,405,409,0.0,76,0,0,0,0.02,0.0
20210605,60608308136142,IEG,0,204,108,80.28398370742798,4746,77,0,0,520.64,0.0
20210605,20201368893836,TKD,0,302,204,0.0,237,0,0,0,0.0,0.0
20210605,80304215099367,CSIG,1,315,0,0.0,0,0,114,33,0.0,75.3
20210605,40106476583359,阅文系,1,104,0,0.0,0,0,3310,4,0.0,46.45
20210605,70707452477964,阅文系,1,10801,0,0.0,0,0,2376,0,0.0,0.0
20210605,60704472578903,TME,0,204,108,3.9983935356140137,260,4,0,0,1.2522,0.0
20210605,30502474797090,CSIG,1,204,108,0.0,0,0,207,0,0.0,0.0
20210605,30302471412393,QQ系,1,205,0,0.0,0,0,5,0,0.0,0.0
20210605,70609460544983,IEG,1,106,0,0.0,0,0,5948,27,0.0,81.48
20210605,60608308136142,IEG,1,104,315,0.0,0,0,20362,283,0.0,2168.0
20210605,30506472073904,TME,0,104,105,637.3077549040318,108480,623,2,0,345.70283000000006,340.0
20210605,30208368992837,TKD,1,105,0,0.0,0,0,1654,175,0.0,466.64
20210605,60402262989318,CSIG,0,409,0,2597.39404296875,38,2,0,0,2.3,0.0
20210605,50002495342288,TME,0,315,0,531.778218626976,3393,516,0,0,87.17323000000003,0.0
20210605,20306444885088,IEG,0,301,108,0.0,10,0,0,0,0.0,0.0
20210605,70908422871965,阅文系,1,104,0,0.0,0,0,120287,118,0.0,1826.5300000000002
20210605,20805465563596,QQ系,0,104,0,283.2621885538101,29152,243,0,0,28.23545,0.0
20210605,80904328951508,TME,1,301,0,0.0,0,0,171199,16071,0.0,25807.39
20210605,40301325569554,TME,0,412,0,0.0,2,0,0,0,0.00714,0.0
20210605,40701410311452,QQ系,1,105,10801,0.0,0,0,67,0,0.0,0.0
20210605,50906420844971,IEG,0,302,205,11.344635486602783,759,11,0,0,52.709999999999994,0.0
20210605,30800591023329,TME,0,107,0,136.66057217121124,4552,110,0,0,34.914079999999984,0.0
20210605,20201368893836,TKD,1,402,0,0.0,0,0,1183,0,0.0,0.0
20210605,90505451424076,IEG,0,104,108,0.0,1,0,0,0,0.0,0.0
20210605,10005398496922,IEG,1,205,0,0.0,0,0,49,0,0.0,0.0
20210605,80303373095787,QQ系,1,104,0,0.0,0,0,90122,248,0.0,2414.68
20210605,70608348419857,IEG,1,205,0,0.0,0,0,737,1,0.0,235.89
20210605,50604428212896,TKD,1,405,205,0.0,0,0,57552,50,0.0,8129.76
20210605,90503492650537,IEG,0,10801,0,169.88728123903275,7923,73,0,0,354.0421299999999,0.0
